id,purch_value,own_value,gift_value,total_value
H38303-04-01,111600.0,,,111600.0
H38304-04-01,167500.0,,,167500.0
H38305-04-01,290300.0,,,290300.0
H38308-04-01,42700.0,,,42700.0
H38309-04-01,658300.0,,9.0,658309.0
H38310-04-01,332800.0,,8.0,332808.0
H38401-04-01,215000.0,,,215000.0
H38402-04-01,10000.0,,,10000.0
H38403-04-01,286500.0,,,286500.0
H38404-04-01,1698000.0,,,1698000.0
H38405-04-01,328300.0,,,328300.0
H38406-04-01,247100.0,,,247100.0
H38407-04-01,462500.0,,,462500.0
H38408-04-01,248500.0,,,248500.0
H38409-04-01,7500.0,,,7500.0
H38410-04-01,3796200.0,,,3796200.0
H38501-04-01,10800.0,,3000.0,13800.0
H38502-04-01,20500.0,,1500.0,22000.0
H38503-04-01,54400.0,,,54400.0
H38504-04-01,83500.0,,,83500.0
H38505-04-01,1571600.0,,,1571600.0
H38506-04-01,223300.0,,,223300.0
H38507-04-01,24300.0,,,24300.0
H38508-04-01,1579300.0,,,1579300.0
H38509-04-01,257900.0,,14000.0,271900.0
H38510-04-01,259100.0,,,259100.0
H38601-04-01,136600.0,,,136600.0
H38602-04-01,322800.0,,11000.0,333800.0
H38603-04-01,235000.0,,,235000.0
H38604-04-01,275500.0,,,275500.0
H38605-04-01,359100.0,,,359100.0
H38606-04-01,72000.0,,,72000.0
H38607-04-01,142100.0,,,142100.0
H38608-04-01,41800.0,,,41800.0
H38609-04-01,66000.0,,,66000.0
H38610-04-01,89500.0,,15000.0,104500.0
H38701-04-01,1039000.0,,,1039000.0
H38702-04-01,92100.0,,,92100.0
H38703-04-01,411000.0,,,411000.0
H38704-04-01,,,87000.0,87000.0
H38705-04-01,917900.0,,1075000.0,1992900.0
H38706-04-01,155000.0,,,155000.0
H38707-04-01,15000.0,,8000.0,23000.0
H38708-04-01,12500.0,,2500.0,15000.0
H38709-04-01,,,2000.0,2000.0
H38710-04-01,236200.0,,,236200.0
H38801-04-01,72200.0,,,72200.0
H38802-04-01,169500.0,,,169500.0
H38803-04-01,194100.0,,2000.0,196100.0
H38804-04-01,2538300.0,1500.0,7500.0,2547300.0
H38805-04-01,109000.0,,130000.0,239000.0
H38806-04-01,62000.0,,72000.0,134000.0
H38807-04-01,1473050.0,,,1473050.0
H38808-04-01,291000.0,,,291000.0
H38809-04-01,156700.0,,,156700.0
H38901-04-01,965000.0,,,965000.0
H38902-04-01,454000.0,120000.0,,574000.0
H38903-04-01,240000.0,,,240000.0
H38904-04-01,1565001.0,,,1565001.0
H38905-04-01,7992000.0,,,7992000.0
H38906-04-01,255000.0,,,255000.0
H38907-04-01,13989000.0,,,13989000.0
H38908-04-01,309500.0,,,309500.0
H38909-04-01,217000.0,25000.0,,242000.0
H38910-04-01,183000.0,,,183000.0
H39001-04-01,102500.0,,,102500.0
H39002-04-01,476100.0,,1000.0,477100.0
H39003-04-01,3238200.0,,,3238200.0
H39004-04-01,,,10000.0,10000.0
H39005-04-01,110400.0,,,110400.0
H39006-04-01,106000.0,,,106000.0
H39007-04-01,151000.0,,,151000.0
H39008-04-01,326200.0,,,326200.0
H39009-04-01,217000.0,,,217000.0
H39010-04-01,102500.0,,10900.0,113400.0
H39101-04-01,237000.0,,,237000.0
H39102-04-01,51500.0,,,51500.0
H39103-04-01,15300.0,,,15300.0
H39104-04-01,344000.0,,,344000.0
H39105-04-01,,,86000.0,86000.0
H39106-04-01,124000.0,,,124000.0
H39107-04-01,243000.0,,,243000.0
H39109-04-01,77400.0,,,77400.0
H39110-04-01,21200.0,,,21200.0
H39301-04-01,141000.0,,,141000.0
H39302-04-01,494900.0,,,494900.0
H39303-04-01,71000.0,,,71000.0
H39304-04-01,305700.0,,,305700.0
H39305-04-01,189000.0,,22000.0,211000.0
H39307-04-01,40000.0,,,40000.0
H39308-04-01,925300.0,,,925300.0
H39309-04-01,684800.0,,9.0,684809.0
H39310-04-01,492000.0,,,492000.0
H39401-04-01,295500.0,,,295500.0
H39402-04-01,133000.0,,,133000.0
H39403-04-01,477500.0,,,477500.0
H39404-04-01,192500.0,,,192500.0
H39405-04-01,6120000.0,,,6120000.0
H39406-04-01,835006.0,,,835006.0
H39407-04-01,33600.0,,92000.0,125600.0
H39408-04-01,36000.0,,,36000.0
H39409-04-01,2006000.0,,,2006000.0
H39410-04-01,5132002.0,,,5132002.0
H39501-04-01,2001500.0,,,2001500.0
H39502-04-01,101200.0,,,101200.0
H39503-04-01,343450.0,,,343450.0
H39504-04-01,117000.0,,10000.0,127000.0
H39505-04-01,8568900.0,,,8568900.0
H39506-04-01,454800.0,,,454800.0
H39507-04-01,236000.0,,,236000.0
H39509-04-01,161400.0,,,161400.0
H39510-04-01,244500.0,,,244500.0
H39601-04-01,142000.0,,,142000.0
H39602-04-01,90000.0,,,90000.0
H39603-04-01,112000.0,,,112000.0
H39604-04-01,101500.0,,,101500.0
H39605-04-01,71000.0,,,71000.0
H39606-04-01,262500.0,,,262500.0
H39607-04-01,55500.0,,15000.0,70500.0
H39608-04-01,91700.0,,,91700.0
H39609-04-01,612000.0,,,612000.0
H39610-04-01,357000.0,,,357000.0
H39701-04-01,1459000.0,,,1459000.0
H39702-04-01,409500.0,,,409500.0
H39703-04-01,771800.0,,21000.0,792800.0
H39704-04-01,4500.0,,,4500.0
H39705-04-01,715000.0,,10000.0,725000.0
H39706-04-01,181700.0,,,181700.0
H39707-04-01,249700.0,,3000.0,252700.0
H39708-04-01,,,53000.0,53000.0
H39709-04-01,347000.0,,,347000.0
H39710-04-01,193700.0,,10000.0,203700.0
H39801-04-01,210200.0,,3500.0,213700.0
H39802-04-01,153100.0,,,153100.0
H39803-04-01,92200.0,,55000.0,147200.0
H39804-04-01,990000.0,,,990000.0
H39805-04-01,643000.0,,20000.0,663000.0
H39806-04-01,78200.0,,,78200.0
H39807-04-01,176300.0,,,176300.0
H39808-04-01,206500.0,,,206500.0
H39809-04-01,133400.0,,,133400.0
H39810-04-01,2500.0,,,2500.0
H39901-04-01,265600.0,,,265600.0
H39902-04-01,384000.0,,,384000.0
H39903-04-01,749000.0,,,749000.0
H39904-04-01,75000.0,,,75000.0
H39905-04-01,297500.0,,,297500.0
H39906-04-01,103900.0,,,103900.0
H39907-04-01,1029000.0,,23000.0,1052000.0
H39908-04-01,150500.0,,90.0,150590.0
H39909-04-01,516000.0,,,516000.0
H39910-04-01,148500.0,,,148500.0
H40001-04-01,436000.0,,,436000.0
H40002-04-01,63800.0,,,63800.0
H40003-04-01,482500.0,,,482500.0
H40004-04-01,112000.0,,,112000.0
H40005-04-02,2125000.0,,,2125000.0
H40006-04-01,438500.0,,,438500.0
H40007-04-01,843300.0,,,843300.0
H40008-04-01,303000.0,,,303000.0
H40009-04-01,839500.0,,,839500.0
H40010-04-01,35600.0,,65000.0,100600.0
H40101-04-01,286700.0,,,286700.0
H40102-04-01,102000.0,,,102000.0
H40103-04-01,232900.0,,,232900.0
H40104-04-01,625000.0,,,625000.0
H40105-04-01,616500.0,,,616500.0
H40106-04-01,636700.0,,,636700.0
H40107-04-01,268500.0,,,268500.0
H40108-04-01,759800.0,,,759800.0
H40109-04-01,699000.0,,,699000.0
H40110-04-01,70000.0,,,70000.0
H40201-04-01,549000.0,,,549000.0
H40202-04-01,193200.0,,,193200.0
H40203-04-01,35200.0,,,35200.0
H40204-04-01,287200.0,,,287200.0
H40205-04-01,1035000.0,,,1035000.0
H40206-04-01,1795900.0,,11500.0,1807400.0
H40207-04-01,267000.0,,,267000.0
H40208-04-01,1303000.0,,70000.0,1373000.0
H40209-04-01,423200.0,,,423200.0
H40210-04-01,286800.0,,,286800.0
H40301-04-01,484500.0,,,484500.0
H40302-04-01,96500.0,,,96500.0
H40303-04-01,174000.0,,,174000.0
H40304-04-01,28500.0,,,28500.0
H40305-04-01,1051700.0,,,1051700.0
H40306-04-01,780000.0,,,780000.0
H40307-04-01,3249000.0,,,3249000.0
H40308-04-01,98000.0,,,98000.0
H40309-04-01,36000.0,,,36000.0
H40310-04-01,203000.0,,,203000.0
H40401-04-01,220000.0,,,220000.0
H40403-04-01,208600.0,,,208600.0
H40404-04-01,1794500.0,,,1794500.0
H40405-04-01,790000.0,,,790000.0
H40406-04-01,540500.0,,,540500.0
H40407-04-01,247800.0,,,247800.0
H40408-04-01,9500.0,,,9500.0
H40409-04-01,227000.0,,,227000.0
H40410-04-01,1013000.0,,,1013000.0
H40501-04-01,121500.0,,,121500.0
H40502-04-01,40000.0,,,40000.0
H40503-04-01,2505000.0,,,2505000.0
H40504-04-01,284000.0,,,284000.0
H40505-04-01,46100.0,,,46100.0
H40506-04-01,1487000.0,,,1487000.0
H40507-04-01,317500.0,,,317500.0
H40508-04-01,185000.0,,,185000.0
H40509-04-01,4615600.0,,,4615600.0
H40510-04-01,211000.0,,,211000.0
H40601-04-01,355800.0,,,355800.0
H40602-04-01,832100.0,,468000.0,1300100.0
H40603-04-01,418900.0,,,418900.0
H40604-04-01,440000.0,,,440000.0
H40605-04-01,62000.0,,,62000.0
H40607-04-01,76200.0,,7000.0,83200.0
H40608-04-01,558500.0,,,558500.0
H40609-04-01,524000.0,,,524000.0
H40610-04-01,570000.0,,170000.0,740000.0
H40701-04-01,184500.0,,,184500.0
H40702-04-01,154000.0,,,154000.0
H40703-04-01,346100.0,,,346100.0
H40704-04-01,549400.0,,,549400.0
H40705-04-01,41000.0,,,41000.0
H40707-04-01,368500.0,,,368500.0
H40708-04-01,192000.0,,,192000.0
H40709-04-01,213000.0,,,213000.0
H40710-04-01,20000.0,,575000.0,595000.0
H40801-04-01,305500.0,,,305500.0
H40802-04-01,1363700.0,,,1363700.0
H40803-04-01,113000.0,,,113000.0
H40804-04-01,219500.0,,,219500.0
H40805-04-01,805900.0,,,805900.0
H40806-04-01,979500.0,,,979500.0
H40807-04-01,34500.0,,,34500.0
H40808-04-01,674600.0,,,674600.0
H40809-04-01,806000.0,,,806000.0
H40810-04-01,4573000.0,,,4573000.0
H40902-04-01,3762000.0,,1440000.0,5202000.0
H40903-04-01,655900.0,,,655900.0
H40904-04-01,1077400.0,,,1077400.0
H40905-04-01,374900.0,,,374900.0
H40906-04-01,531000.0,,,531000.0
H40908-04-01,214000.0,,,214000.0
H40909-04-01,44000.0,,,44000.0
H40910-04-01,251700.0,,,251700.0
H41001-04-01,72000.0,,,72000.0
H41002-04-01,972000.0,,,972000.0
H41003-04-01,766000.0,,,766000.0
H41004-04-01,284300.0,,,284300.0
H41005-04-01,18000.0,,180000.0,198000.0
H41006-04-01,446000.0,,,446000.0
H41007-04-01,599600.0,,,599600.0
H41008-04-01,523000.0,,,523000.0
H41009-04-01,500.0,,,500.0
H41010-04-01,103200.0,,,103200.0
H41101-04-01,709300.0,,,709300.0
H41102-04-01,5075000.0,,,5075000.0
H41103-04-01,234000.0,,,234000.0
H41104-04-01,342000.0,,80000.0,422000.0
H41106-04-01,5162000.0,,,5162000.0
H41107-04-01,219400.0,,,219400.0
H41108-04-01,1822000.0,,,1822000.0
H41109-04-01,559000.0,,,559000.0
H41110-04-01,620000.0,,8000.0,628000.0
H41201-04-01,234000.0,,,234000.0
H41202-04-01,648000.0,,,648000.0
H41203-04-01,378000.0,,,378000.0
H41204-04-01,1739000.0,,,1739000.0
H41205-04-01,6951000.0,,,6951000.0
H41206-04-01,510100.0,,,510100.0
H41207-04-01,69000.0,,,69000.0
H41208-04-01,668000.0,,,668000.0
H41209-04-01,132000.0,,,132000.0
H41210-04-01,320500.0,,,320500.0
H41301-04-01,146800.0,,,146800.0
H41302-04-01,557000.0,,,557000.0
H41303-04-01,36000.0,,,36000.0
H41304-04-01,365000.0,,,365000.0
H41305-04-01,967000.0,,12000.0,979000.0
H41306-04-01,90000.0,,120000.0,210000.0
H41307-04-01,57000.0,,,57000.0
H41308-04-01,7500.0,,,7500.0
H41309-04-01,386000.0,,,386000.0
H41310-04-01,644000.0,,,644000.0
H41401-04-01,1401000.0,,,1401000.0
H41402-04-01,1448999.0,,,1448999.0
H41403-04-01,405000.0,,,405000.0
H41404-04-01,163500.0,,,163500.0
H41405-04-01,104500.0,,15000.0,119500.0
H41406-04-01,48500.0,,,48500.0
H41407-04-01,1330002.0,,100000.0,1430002.0
H41408-04-01,408000.0,,,408000.0
H41409-04-01,493000.0,,,493000.0
H41410-04-01,94003.0,,,94003.0
H41501-04-01,351000.0,4000.0,,355000.0
H41502-04-01,116000.0,,130000.0,246000.0
H41503-04-01,39225001.0,,,39225001.0
H41504-04-01,2177000.0,,,2177000.0
H41505-04-01,357000.0,,,357000.0
H41508-04-01,4320600.0,,,4320600.0
H41509-04-01,600000.0,,450000.0,1050000.0
H41510-04-01,988500.0,,,988500.0
H41601-04-01,2759000.0,,,2759000.0
H41602-04-01,235000.0,,,235000.0
H41603-04-01,673200.0,,,673200.0
H41604-04-01,1800005.0,,,1800005.0
H41605-04-01,2210000.0,,,2210000.0
H41606-04-01,3017000.0,,,3017000.0
H41607-04-01,4150000.0,,,4150000.0
H41609-04-01,1930000.0,,,1930000.0
H41610-04-01,11530003.0,,,11530003.0
H41701-04-01,15000.0,,12000.0,27000.0
H41702-04-01,145700.0,,,145700.0
H41703-04-01,118000.0,,,118000.0
H41704-04-01,1070000.0,,,1070000.0
H41705-04-01,26000.0,,,26000.0
H41706-04-01,178000.0,,,178000.0
H41707-04-01,195600.0,,,195600.0
H41708-04-01,121000.0,,46000.0,167000.0
H41709-04-01,99000.0,,,99000.0
H41710-04-01,264500.0,,,264500.0
H41801-04-01,182000.0,,,182000.0
H41802-04-01,148500.0,,76000.0,224500.0
H41803-04-01,585500.0,,,585500.0
H41804-04-01,198500.0,,,198500.0
H41805-04-01,169500.0,,,169500.0
H41806-04-01,1913000.0,,,1913000.0
H41807-04-01,130000.0,,,130000.0
H41808-04-01,45000.0,,25000.0,70000.0
H41809-04-01,228000.0,,44000.0,272000.0
H41810-04-01,80000.0,,,80000.0
H41901-04-01,3934500.0,500000.0,500000.0,4934500.0
H41902-04-01,756000.0,,,756000.0
H41903-04-01,149500.0,,,149500.0
H41905-04-01,375800.0,,,375800.0
H41906-04-01,30000.0,,,30000.0
H41907-04-01,146000.0,,,146000.0
H41908-04-01,19000.0,,120000.0,139000.0
H41909-04-01,57000.0,,,57000.0
H41910-04-01,3663000.0,,,3663000.0
H42001-04-01,1357000.0,,10000.0,1367000.0
H42003-04-01,5000.0,,,5000.0
H42004-04-01,10451000.0,,,10451000.0
H42006-04-01,767400.0,,5000.0,772400.0
H42007-04-01,251000.0,,,251000.0
H42008-04-01,152500.0,,,152500.0
H42009-04-01,1334200.0,,,1334200.0
H42010-04-01,381000.0,,,381000.0
H42101-04-01,1012000.0,,,1012000.0
H42102-04-01,229300.0,,,229300.0
H42103-04-01,70000.0,,,70000.0
H42104-04-01,837500.0,,,837500.0
H42105-04-01,452700.0,,,452700.0
H42106-04-01,,,12000.0,12000.0
H42107-04-01,250000.0,,,250000.0
H42108-04-01,531800.0,,,531800.0
H42109-04-01,676200.0,,,676200.0
H42110-04-01,230000.0,,,230000.0
H42201-04-02,202000.0,,,202000.0
H42202-04-01,6500.0,,,6500.0
H42203-04-01,140600.0,,40000.0,180600.0
H42204-04-01,147500.0,,,147500.0
H42205-04-01,375000.0,,,375000.0
H42206-04-01,223000.0,,,223000.0
H42207-04-01,382300.0,,,382300.0
H42208-04-01,128000.0,,,128000.0
H42210-04-01,348100.0,,,348100.0
H42301-04-01,751000.0,,,751000.0
H42302-04-01,196000.0,,,196000.0
H42303-04-01,61500.0,,,61500.0
H42304-04-01,290500.0,,,290500.0
H42305-04-01,,,20000.0,20000.0
H42306-04-01,368000.0,,,368000.0
H42307-04-01,336500.0,,,336500.0
H42308-04-01,71000.0,,180000.0,251000.0
H42309-04-01,75000.0,,,75000.0
H42310-04-01,214000.0,,,214000.0
H42401-04-01,277000.0,,,277000.0
H42402-04-02,151500.0,,,151500.0
H42403-04-01,756000.0,,,756000.0
H42404-04-02,172000.0,,,172000.0
H42405-04-01,645300.0,,,645300.0
H42406-04-01,401000.0,,,401000.0
H42407-04-01,445002.0,,,445002.0
H42408-04-01,2697900.0,,,2697900.0
H42409-04-01,436000.0,,,436000.0
H42410-04-01,765000.0,,,765000.0
H42501-04-01,221500.0,,,221500.0
H42502-04-01,1608000.0,,,1608000.0
H42503-04-01,2886000.0,,,2886000.0
H42504-04-01,501600.0,,,501600.0
H42505-04-01,602500.0,,,602500.0
H42506-04-01,295000.0,,,295000.0
H42507-04-01,104000.0,,,104000.0
H42508-04-01,881800.0,,,881800.0
H42509-04-01,885000.0,,,885000.0
H42510-04-01,1680003.0,,,1680003.0
H42601-04-01,212000.0,,,212000.0
H42602-04-01,339000.0,,61000.0,400000.0
H42603-04-01,5418000.0,,,5418000.0
H42604-04-01,1089500.0,,550000.0,1639500.0
H42605-04-01,708601.0,,,708601.0
H42606-04-01,390000.0,,,390000.0
H42608-04-01,2437000.0,,,2437000.0
H42609-04-01,151000.0,,,151000.0
H42610-04-01,459500.0,,,459500.0
H42701-04-01,213000.0,,,213000.0
H42702-04-01,597000.0,,,597000.0
H42703-04-01,924000.0,,,924000.0
H42704-04-01,444000.0,,,444000.0
H42705-04-01,384000.0,,,384000.0
H42706-04-01,317000.0,,,317000.0
H42707-04-01,768000.0,,,768000.0
H42708-04-01,194000.0,,,194000.0
H42709-04-01,4357116.0,,,4357116.0
H42710-04-01,47000.0,,30000.0,77000.0
H42801-04-01,7157000.0,,,7157000.0
H42802-04-01,1403000.0,,,1403000.0
H42803-04-01,149000.0,,,149000.0
H42804-04-01,303000.0,,,303000.0
H42805-04-01,114800.0,,,114800.0
H42806-04-01,372400.0,,,372400.0
H42807-04-01,1844000.0,,,1844000.0
H42808-04-01,364000.0,,,364000.0
H42809-04-01,1623000.0,,,1623000.0
H42810-04-01,223800.0,,,223800.0
H42901-04-01,286000.0,,,286000.0
H42902-04-01,5144001.0,,,5144001.0
H42903-04-01,2206800.0,,40000.0,2246800.0
H42904-04-01,,,30000.0,30000.0
H42905-04-01,1607000.0,,,1607000.0
H42906-04-01,1164001.0,,,1164001.0
H42907-04-01,578000.0,,,578000.0
H42908-04-01,5581003.0,,220000.0,5801003.0
H42909-04-01,1351000.0,,50000.0,1401000.0
H42910-04-01,82000.0,,2300004.0,2382004.0
H43001-04-01,308500.0,,,308500.0
H43002-04-01,338400.0,,,338400.0
H43003-04-01,1801000.0,,,1801000.0
H43004-04-01,224600.0,,,224600.0
H43005-04-01,562000.0,,,562000.0
H43006-04-01,1238800.0,,,1238800.0
H43007-04-01,30000.0,,,30000.0
H43008-04-01,773500.0,,2000.0,775500.0
H43009-04-01,1237900.0,,,1237900.0
H43010-04-01,247000.0,,,247000.0
