profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls,hh
670000.0029802322,834250.0,,1504250.0029802322,1504250.0029802322,H34401-04-02
2369500.0017881393,610000.0,-53000.0,2979500.0017881393,2926500.0017881393,H34402-04-01
,,,,,H34403-04-01
,35500.0,,35500.0,35500.0,H34404-04-01
1363466.6666666665,,-10000.0,1363466.6666666665,1353466.6666666665,H34406-04-01
89599.9988079071,238750.0,-3000.0,328349.9988079071,325349.9988079071,H34407-04-01
,114341.02564102566,,114341.02564102566,114341.02564102566,H34410-04-01
243800.0001788139,165837.1794871795,,409637.17966599343,409637.17966599343,H34609-04-01
53075.0,109500.0,,162575.0,162575.0,H34903-04-01
255000.0,758000.0,271200.0,1013000.0,1284200.0,H35001-04-01
461571.4285714285,1607756.4107854017,320760.68376068375,2069327.8393568303,2390088.5231175143,H35002-04-01
234000.0,390115.3846153846,,624115.3846153846,624115.3846153846,H35003-04-01
493000.0,962000.000372529,789401.7094017094,1455000.000372529,2244401.7097742385,H35004-04-01
501333.33521087974,898160.2564102564,,1399493.591621136,1399493.591621136,H35005-04-01
504000.0002384186,556282.0512820513,-75000.0,1060282.0515204698,985282.0515204698,H35008-04-01
1094000.000745058,938166.6681567827,-5000.0,2032166.6689018407,2027166.6689018407,H35009-04-01
60000.0,321533.3333333333,-2000.0,381533.3333333333,379533.3333333333,H35010-04-01
221400.0,269625.0,,491025.0,491025.0,H35101-04-01
195000.0,403833.3333333334,,598833.3333333334,598833.3333333334,H35102-04-01
969500.0,688450.0,23000.0,1657950.0,1680950.0,H35104-04-01
2249857.1428571427,2734726.1904761908,,4984583.333333334,4984583.333333334,H35105-04-02
,637630.7692307692,607485.7268722467,637630.7692307692,1245116.496103016,H35106-04-01
,240000.0,254760.68376068375,240000.0,494760.68376068375,H35108-04-01
,,,,,H35109-04-01
1815500.0,1512038.4615384615,,3327538.4615384615,3327538.4615384615,H35110-04-01
470333.3325733741,73461.53846153847,,543794.8710349125,543794.8710349125,H35201-04-01
,410750.00000000006,-4000.0,410750.00000000006,406750.00000000006,H35203-04-01
92400.0,65500.0,,157900.0,157900.0,H35204-04-01
42100.0,238466.6666666667,,280566.6666666667,280566.6666666667,H35205-04-01
62000.0,322289.74358974356,468978.8944723618,384289.74358974356,853268.6380621053,H35206-04-01
,979999.9999875823,-104500.0,979999.9999875823,875499.9999875823,H35207-04-01
475000.0,445000.0,1386000.0,920000.0,2306000.0,H35210-04-01
,302756.41025641025,-9000.0,302756.41025641025,293756.41025641025,H35302-04-01
,,,,,H35305-04-01
774823.1299967588,1031357.1430309897,-3000.0,1806180.2730277483,1803180.2730277483,H35403-04-01
436000.0,422788.4615384615,792000.0,858788.4615384615,1650788.4615384615,H35404-04-01
391485.7142857143,313500.0,73912.24669603525,704985.7142857143,778897.9609817496,H35405-04-01
291000.0,661371.7948717948,1056500.0,952371.7948717948,2008871.7948717948,H35407-04-01
621804.7619047619,1096511.5385032617,90000.0,1718316.3004080236,1808316.3004080236,H35408-04-01
367000.0,218500.00000000003,-86500.0,585500.0,499000.0,H35409-04-01
894500.0,1251852.0146520147,478400.0,2146352.0146520147,2624752.0146520147,H35410-04-01
685000.0,359708.3333333334,588718.161733779,1044708.3333333334,1633426.4950671124,H35501-04-01
1142714.2857142857,767665.3846153846,449824.4933920705,1910379.6703296704,2360204.163721741,H35502-04-01
580750.0,672166.6666666667,193615.38461538462,1252916.6666666667,1446532.0512820515,H35504-04-01
732000.0,660217.9487179487,461141.0256410256,1392217.9487179487,1853358.9743589745,H35505-04-01
1661500.0,2433086.5384615385,1024000.0,4094586.5384615385,5118586.538461538,H35506-04-01
229400.0,640246.1538461539,,869646.1538461539,869646.1538461539,H35507-04-01
530000.0,696333.3333333334,-48000.0,1226333.3333333335,1178333.3333333335,H35508-04-01
2846500.0,2886358.9743589745,,5732858.974358974,5732858.974358974,H35509-04-02
283214.2857142857,208166.6666666667,187200.0,491380.95238095237,678580.9523809524,H35510-04-01
301266.6666666667,404166.6666666667,,705433.3333333334,705433.3333333334,H35601-04-01
1379000.0,1575516.6655490797,1152600.0,2954516.66554908,4107116.66554908,H35602-04-01
48000.0,237250.0,-4000.0,285250.0,281250.0,H35603-04-01
1024845.5782312925,659492.3076923077,,1684337.8859236003,1684337.8859236003,H35605-04-01
996285.7142857143,1070499.9990314245,,2066785.7133171388,2066785.7133171388,H35606-04-01
209000.0,334961.5384615385,,543961.5384615385,543961.5384615385,H35607-04-01
1592600.0,1316500.0,62400.0,2909100.0,2971500.0,H35608-04-01
36000.0,52500.0,,88500.0,88500.0,H35609-04-01
600799.999627471,789964.7470666812,-9200.0,1390764.7466941522,1381564.7466941522,H35610-04-01
136500.0,45000.0,-70000.0,181500.0,111500.0,H35701-04-01
258000.0,252852.56410256412,,510852.5641025641,510852.5641025641,H35702-04-01
-575000.0,1365000.0,,790000.0,790000.0,H35703-04-01
662800.0004291534,164083.33333333334,626000.0,826883.3337624868,1452883.333762487,H35704-04-01
375500.0,260000.0,-20000.0,635500.0,615500.0,H35707-04-01
69593.0,75000.0,,144593.0,144593.0,H35709-04-01
1846000.0,355833.3333333334,,2201833.3333333335,2201833.3333333335,H35710-04-01
,365531.79487179493,,365531.79487179493,365531.79487179493,H35802-04-01
,336666.6666666667,,336666.6666666667,336666.6666666667,H35803-04-01
-139800.0,747525.6431614741,,607725.6431614741,607725.6431614741,H35804-04-01
,116666.66666666669,,116666.66666666669,116666.66666666669,H35805-04-01
9400.0,417500.0,507500.0,426900.0,934400.0,H35806-04-01
219100.0,213500.0,591297.973568282,432600.0,1023897.973568282,H35807-04-01
166800.0,185066.66741172472,72800.0,351866.6674117247,424666.6674117247,H35808-04-01
111562.500372529,76666.66666666667,-15000.0,188229.16703919566,173229.16703919566,H35809-04-01
,228666.66840513548,,228666.66840513548,228666.66840513548,H35810-04-01
,181750.0,,181750.0,181750.0,H35901-04-01
398000.0014603138,348333.3333333334,249600.0,746333.3347936472,995933.3347936472,H35902-04-01
258600.0,100000.00111758705,-3100.0,358600.00111758703,355500.00111758703,H35903-04-01
2362450.0,1876800.0,,4239250.0,4239250.0,H35904-04-01
92500.00074505806,813461.5409450653,200256.71297664795,905961.5416901234,1106218.2546667713,H35905-04-01
150000.00074505806,89999.99888241282,462700.0,239999.99962747088,702699.9996274709,H35908-04-01
36000.0,122500.0,,158500.0,158500.0,H35909-04-01
396000.0,882500.0007450581,,1278500.000745058,1278500.000745058,H35910-04-01
,232714.2857142857,520000.0,232714.2857142857,752714.2857142857,H36001-04-01
214500.0,149999.9988824129,147824.4933920705,364499.9988824129,512324.49227448343,H36002-04-01
50000.00037252899,,,50000.00037252899,50000.00037252899,H36003-04-01
656416.6714871922,350999.9977648256,,1007416.6692520177,1007416.6692520177,H36004-04-01
,,73912.24669603525,,73912.24669603525,H36005-04-01
,,-3000.0,,-3000.0,H36006-04-01
,96000.0,,96000.0,96000.0,H36007-04-01
31000.0,85000.0,,116000.0,116000.0,H36008-04-01
135000.00121071932,24000.0,,159000.00121071932,159000.00121071932,H36101-04-01
142800.0005960465,581115.3846153846,-22200.0,723915.3852114312,701715.3852114312,H36102-04-01
376666.6666666666,994961.5384615385,,1371628.205128205,1371628.205128205,H36103-04-01
,,720000.0,,720000.0,H36104-04-01
82000.0,380628.20618618757,,462628.20618618757,462628.20618618757,H36105-04-01
-120999.99925494194,,,-120999.99925494194,-120999.99925494194,H36106-04-01
-180000.0,,,-180000.0,-180000.0,H36107-04-01
329000.0038594009,367596.1540696714,,696596.1579290724,696596.1579290724,H36109-04-01
194000.0,93333.33333333334,1345903.80448498,287333.3333333334,1633237.1378183132,H36203-04-01
210000.0,421666.6666666667,,631666.6666666667,631666.6666666667,H36205-04-01
70000.00104308133,175192.30843736575,,245192.3094804471,245192.3094804471,H36207-04-01
587400.0014901161,543461.5399516547,154000.0,1130861.5414417707,1284861.5414417707,H36208-04-01
172500.0,164000.0,31997.889447236186,336500.0,368497.8894472362,H36209-04-01
397400.0035226345,,,397400.0035226345,397400.0035226345,H36210-04-01
610000.0,350000.0,,960000.0,960000.0,H36308-04-01
136500.0,73461.53846153847,69000.0,209961.53846153847,278961.5384615385,H36401-04-01
228500.0,218000.0,,446500.0,446500.0,H36402-04-01
77000.0,414583.3333333334,-16000.0,491583.3333333334,475583.3333333334,H36403-04-01
15000.0,163096.15384615384,-10000.0,178096.15384615384,168096.15384615384,H36404-04-01
200000.0,178730.76923076925,44000.0,378730.76923076925,422730.76923076925,H36405-04-01
998000.0,755153.8461538461,880410.1361432715,1753153.846153846,2633563.9822971174,H36406-04-01
276000.0,374166.6666666667,728000.0,650166.6666666667,1378166.6666666667,H36407-04-01
211000.0,307500.0,-11000.0,518500.0,507500.0,H36408-04-01
92500.0,210000.0,,302500.0,302500.0,H36409-04-01
,291500.0,-20000.0,291500.0,271500.0,H36410-04-01
,,,,,H36501-04-01
606666.6666666666,42000.0,,648666.6666666666,648666.6666666666,H36502-04-01
59250.0,12500.0,593912.2466960353,71750.0,665662.2466960353,H36503-04-01
1128333.3333333333,757250.0010058284,991385.7268722467,1885583.3343391616,2876969.061211408,H36504-04-01
295625.0,110192.3076923077,734800.0,405817.3076923077,1140617.3076923077,H36505-04-01
,,-44000.0,,-44000.0,H36506-04-01
106000.0,106500.0,48500.0,212500.0,261000.0,H36508-04-01
223666.66666666666,,363000.0,223666.66666666666,586666.6666666666,H36509-04-01
,,,,,H36602-04-01
150400.00074505806,17750.0,,168150.00074505806,168150.00074505806,H36603-04-01
305000.0,213000.0,,518000.0,518000.0,H36606-04-01
280500.0,47500.00105798242,,328000.00105798244,328000.00105798244,H36607-04-01
230000.0,168000.0,-2500.0,398000.0,395500.0,H36609-04-01
450433.33333333326,267923.07692307694,671000.0,718356.4102564103,1389356.4102564103,H36610-04-01
528285.7170424293,614890.1098901099,,1143175.8269325392,1143175.8269325392,H36701-04-01
550000.0,,-22400.0,550000.0,527600.0,H36702-04-01
1661666.6672627127,,1053000.0,1661666.6672627127,2714666.6672627125,H36705-04-01
350333.3333333333,258333.33333333334,,608666.6666666666,608666.6666666666,H36706-04-01
247000.0,105548.07692307692,,352548.07692307694,352548.07692307694,H36708-04-01
244999.99962747094,175230.76923076925,578995.7788944724,420230.7688582402,999226.5477527126,H36709-04-01
700000.0017881393,416666.66964689916,-4000.0,1116666.6714350386,1112666.6714350386,H36803-04-01
267000.0,,-2000.0,267000.0,265000.0,H36805-04-01
89500.0,,,89500.0,89500.0,H36807-04-01
-17500.0,,322493.66834170854,-17500.0,304993.66834170854,H36809-04-01
,,,,,H36901-04-01
200500.0,360378.2072441702,180000.0,560878.2072441701,740878.2072441701,H36902-04-01
378666.67024294555,362500.00037252903,364000.0,741166.6706154746,1105166.6706154747,H36903-04-01
459500.00186264503,215461.53846153847,1175000.0,674961.5403241835,1849961.5403241836,H36904-04-01
,15000.000223517414,312000.0,15000.000223517414,327000.0002235174,H36905-04-01
244500.0,,-10000.0,244500.0,234500.0,H36906-04-01
,137633.33294217777,134000.0,137633.33294217777,271633.3329421778,H36907-04-01
-22000.0,1340000.0,1566600.0,1318000.0,2884600.0,H36908-04-01
,,520000.0,,520000.0,H36910-04-01
,,,,,H37001-04-01
,,,,,H37006-04-01
,,,,,H37007-04-01
826000.0017881393,,,826000.0017881393,826000.0017881393,H37008-04-01
170000.00245869154,1190128.2094285272,-13100.0,1360128.2118872188,1347028.2118872188,H37009-04-01
132999.9986886977,,,132999.9986886977,132999.9986886977,H37010-04-01
65000.0,,153760.68376068375,65000.0,218760.68376068375,H37101-04-01
175555.55555555556,,,175555.55555555556,175555.55555555556,H37103-04-01
568000.0,,777000.0,568000.0,1345000.0,H37104-04-01
403333.3333333333,,403473.48017621145,403333.3333333333,806806.8135095448,H37106-04-01
96500.0,,1230370.341880342,96500.0,1326870.341880342,H37107-04-01
153333.3333333333,,-500.0,153333.3333333333,152833.3333333333,H37110-04-01
201057.14285714284,216666.6666666667,233000.0,417723.8095238095,650723.8095238095,H37201-04-01
169500.0,92833.33333333334,-1000.0,262333.3333333334,261333.33333333337,H37202-04-01
618000.0,141166.6666666667,-12000.0,759166.6666666667,747166.6666666667,H37203-04-01
,43000.0,291200.0,43000.0,334200.0,H37204-04-01
272071.4285714286,80000.0,-1000.0,352071.4285714286,351071.4285714286,H37205-04-01
,46666.66666666667,-1000.0,46666.66666666667,45666.66666666667,H37206-04-01
669571.4285714286,201833.33333333334,598000.0,871404.761904762,1469404.7619047621,H37207-04-01
180000.0,200000.0,464000.0,380000.0,844000.0,H37208-04-01
3256571.4285714286,523571.4285714285,-10000.0,3780142.8571428573,3770142.8571428573,H37209-04-01
137600.0,136814.2857142857,,274414.2857142857,274414.2857142857,H37210-04-01
,,127000.0,,127000.0,H37301-04-01
,,478700.0,,478700.0,H37303-04-01
,,142000.0,,142000.0,H37304-04-01
,,726000.0,,726000.0,H37305-04-01
359000.0,,-135000.0,359000.0,224000.0,H37307-04-01
,137500.0,,137500.0,137500.0,H37310-04-01
,1505288.4615384615,670000.0,1505288.4615384615,2175288.4615384615,H37401-04-01
,149125.0,,149125.0,149125.0,H37403-04-01
2208750.0,,,2208750.0,2208750.0,H37404-04-01
1831666.6715654235,,,1831666.6715654235,1831666.6715654235,H37405-04-01
99800.0,36115.38461538462,,135915.38461538462,135915.38461538462,H37406-04-01
23021.42857142858,591211.5384615385,140400.0,614232.9670329671,754632.9670329671,H37407-04-01
301333.3333333333,227858.97435897437,,529192.3076923077,529192.3076923077,H37409-04-01
-6900.0,60000.0,-6000.0,53100.0,47100.0,H37410-04-01
347528.5714285714,239133.33333333334,217500.0,586661.9047619047,804161.9047619047,H37501-04-01
1643500.0,1924746.7948717948,-6000.0,3568246.794871795,3562246.794871795,H37502-04-01
129700.0,265000.0,,394700.0,394700.0,H37503-04-01
1018657.1428571428,325000.0,221136.74008810573,1343657.1428571427,1564793.8829452484,H37504-04-01
528285.7142857143,378333.3333333333,-1200.0,906619.0476190476,905419.0476190476,H37505-04-01
399000.0,369730.76923076925,907050.6807163572,768730.7692307692,1675781.4499471264,H37506-04-01
552400.0,135333.33333333334,1575333.3333333335,687733.3333333334,2263066.666666667,H37507-04-01
1525416.6666666667,2086666.666666667,307760.68376068375,3612083.333333334,3919844.017094018,H37508-04-01
646000.0,488333.3333333334,520250.3813183565,1134333.3333333335,1654583.7146516899,H37509-04-01
158200.0,335000.0,160380.34188034188,493200.0,653580.3418803419,H37510-04-01
,643000.0,-2000.0,643000.0,641000.0,H37601-04-01
208600.0,237397.4358974359,14300.0,445997.4358974359,460297.4358974359,H37602-04-02
171000.0,224166.6666666667,-38000.0,395166.6666666667,357166.6666666667,H37603-04-01
222700.0,146923.07692307694,,369623.07692307694,369623.07692307694,H37604-04-01
525400.0,553057.6923076923,-17000.0,1078457.6923076923,1061457.6923076923,H37605-04-01
483000.0,190833.33333333334,132400.0,673833.3333333334,806233.3333333334,H37606-04-01
,,-2000.0,,-2000.0,H37607-04-01
,1177833.3333333335,1360000.0,1177833.3333333335,2537833.3333333335,H37608-04-01
,173333.33333333334,546000.0,173333.33333333334,719333.3333333334,H37609-04-01
594000.0,340192.3076923077,955070.073421439,934192.3076923077,1889262.3811137467,H37610-04-01
249000.0,199999.99962747097,,448999.99962747097,448999.99962747097,H37701-04-01
460125.0103563077,550000.0,63750.0,1010125.0103563077,1073875.0103563077,H37702-04-01
170000.00074505806,75000.000372529,540500.0,245000.00111758706,785500.0011175871,H37703-04-01
275000.001390775,250000.00223517412,519900.0,525000.0036259491,1044900.0036259491,H37704-04-01
150000.0,729958.331098159,210636.74008810573,879958.331098159,1090595.0711862647,H37705-04-01
132333.3333333333,294294.8736575171,-10000.0,426628.2069908504,416628.2069908504,H37706-04-01
89200.0,150500.0,-3000.0,239700.0,236700.0,H37707-04-01
775000.0,688653.8461538461,-3700.0,1463653.846153846,1459953.846153846,H37708-04-01
106000.000372529,35500.0001322478,,141500.0005047768,141500.0005047768,H37709-04-01
442500.0,1955096.1568263865,-25950.0,2397596.156826386,2371646.156826386,H37710-04-01
,630316.6666666667,182000.0,630316.6666666667,812316.6666666667,H37801-04-01
362900.0,598333.3333333333,,961233.3333333333,961233.3333333333,H37802-04-01
177500.0,147000.0,1142000.0,324500.0,1466500.0,H37803-04-01
,99983.33333333333,358000.0,99983.33333333333,457983.3333333333,H37804-04-01
,74733.33333333334,,74733.33333333334,74733.33333333334,H37805-04-01
,2253871.794871795,32000.0,2253871.794871795,2285871.794871795,H37807-04-01
44500.0,188333.33333333334,506000.0,232833.33333333334,738833.3333333334,H37808-04-01
,,,,,H37809-04-01
106500.0,,521000.0,106500.0,627500.0,H37810-04-01
166142.85714285713,308250.0,1141889.4472361808,474392.85714285716,1616282.304379038,H37902-04-01
,75975.0,,75975.0,75975.0,H37903-04-01
1310125.0,1605000.0,520000.0,2915125.0,3435125.0,H37905-04-01
330000.0,321000.0,,651000.0,651000.0,H37906-04-01
49000.0,53000.0,,102000.0,102000.0,H37907-04-01
,,70000.0,,70000.0,H37908-04-01
,35500.00105798242,,35500.00105798242,35500.00105798242,H37909-04-01
210000.0,100000.0,156000.0,310000.0,466000.0,H37910-04-01
1110250.0,376442.3076923077,-21000.0,1486692.3076923077,1465692.3076923077,H38001-04-01
1148333.3333333333,295692.30769230775,496000.0,1444025.641025641,1940025.641025641,H38004-04-01
205000.0,170000.0,,375000.0,375000.0,H38006-04-01
400000.0,170064.10256410256,329200.0,570064.1025641025,899264.1025641025,H38007-04-01
782416.6666666666,761814.1025641025,801712.2466960353,1544230.769230769,2345943.0159268044,H38009-04-01
620000.0,476500.0,-79000.0,1096500.0,1017500.0,H38010-04-01
425000.0,300000.0,431800.0,725000.0,1156800.0,H38101-04-01
1454357.1428571427,295833.3333333333,604995.7788944724,1750190.476190476,2355186.2550849486,H38102-04-01
1230714.2857142857,603333.3333333334,,1834047.619047619,1834047.619047619,H38103-04-01
253000.0,288333.3333333334,-6000.0,541333.3333333334,535333.3333333334,H38104-04-01
2120000.0042468314,1670000.0,360000.0,3790000.0042468314,4150000.0042468314,H38105-04-01
446111.1111111111,579166.6666666667,46800.0,1025277.7777777779,1072077.777777778,H38106-04-01
1306500.0,265283.3333333334,556736.7400881057,1571783.3333333335,2128520.073421439,H38107-04-01
820000.0,543333.3333333334,-1400.0,1363333.3333333335,1361933.3333333335,H38108-04-01
4323333.334763845,2924243.58974359,272800.0,7247576.924507435,7520376.924507435,H38109-04-01
3994000.0,1767000.0,1183061.2334801762,5761000.0,6944061.233480176,H38110-04-01
713999.9939203265,,,713999.9939203265,713999.9939203265,H38201-04-01
386400.0,161666.6666666667,,548066.6666666667,548066.6666666667,H38202-04-01
,,,,,H38203-04-01
959500.0,603833.3333333334,-50000.0,1563333.3333333335,1513333.3333333335,H38204-04-01
875500.0054296105,2001826.9246912154,770536.7400881057,2877326.930120826,3647863.6702089314,H38206-04-01
244500.0014454127,,369561.23348017625,244500.0014454127,614061.234925589,H38208-04-01
486249.9977648258,456666.6673620541,-150.0,942916.6651268799,942766.6651268799,H38209-04-01
300000.0,516000.0,520000.0,816000.0,1336000.0,H38301-04-01
,693857.1428571428,812517.6470588235,693857.1428571428,1506374.7899159663,H38302-04-01
142100.0,488100.0,405600.0,630200.0,1035800.0,H38303-04-01
343199.995994568,1200178.5714285714,,1543378.5674231392,1543378.5674231392,H38304-04-01
111000.0,85000.0,214995.77889447237,196000.0,410995.7788944724,H38305-04-01
320300.0028610232,38500.0,893220.2722865429,358800.0028610232,1252020.275147566,H38309-04-01
307000.0,896757.1428571428,142824.4933920705,1203757.1428571427,1346581.6362492132,H38310-04-01
136000.0,153000.0,,289000.0,289000.0,H38401-04-01
,5000.0,,5000.0,5000.0,H38402-04-01
450000.0,1095050.0,447561.23348017625,1545050.0,1992611.2334801762,H38403-04-01
84200.0,648000.0,,732200.0,732200.0,H38404-04-01
278000.0,1906550.0,268000.0,2184550.0,2452550.0,H38405-04-01
150200.0,569000.0,884000.0,719200.0,1603200.0,H38407-04-01
-144000.0,204000.0,1435941.0256410255,60000.0,1495941.0256410255,H38410-04-01
,9000.0,,9000.0,9000.0,H38501-04-01
-1000.0,248048.07692307694,,247048.07692307694,247048.07692307694,H38502-04-01
43000.0,353846.1538461539,107497.88944723619,396846.1538461539,504344.0432933901,H38503-04-01
,52500.0,107497.88944723619,52500.0,159997.8894472362,H38504-04-01
-208000.0,257115.38461538462,-8000.0,49115.384615384624,41115.384615384624,H38505-04-01
,52500.0,624000.0,52500.0,676500.0,H38506-04-01
-2500.0,96730.76923076923,1101942.7392468953,94230.76923076923,1196173.5084776646,H38507-04-01
136400.0,329494.23076923075,73912.24669603525,465894.23076923075,539806.477465266,H38508-04-01
68000.0,416825.0,-16000.0,484825.0,468825.0,H38510-04-01
,346999.9999999999,107497.88944723619,346999.9999999999,454497.8894472361,H38601-04-01
167000.0,676250.0,,843250.0,843250.0,H38602-04-01
153000.0,370673.07692307694,624000.0,523673.07692307694,1147673.076923077,H38603-04-01
1386666.6666666665,95000.0,188517.64705882352,1481666.6666666665,1670184.3137254901,H38604-04-01
197733.3333333333,335500.0,977600.0,533233.3333333333,1510833.3333333333,H38605-04-01
12000.00149011609,134425.0,,146425.0014901161,146425.0014901161,H38606-04-01
,165000.0,-15000.0,165000.0,150000.0,H38607-04-01
,96000.0,,96000.0,96000.0,H38608-04-01
93500.0,157900.0,,251400.0,251400.0,H38609-04-01
158000.0,103500.0,,261500.0,261500.0,H38610-04-01
348000.0,,160380.34188034188,348000.0,508380.3418803419,H38702-04-01
-30000.0,175000.0,,145000.0,145000.0,H38703-04-01
,152500.0,873600.0,152500.0,1026100.0,H38704-04-01
,340750.0,,340750.0,340750.0,H38705-04-01
-75000.0,74500.0,210495.77889447237,-500.0,209995.77889447237,H38706-04-01
,70500.0,,70500.0,70500.0,H38707-04-01
,44250.0,,44250.0,44250.0,H38708-04-01
,27000.0,,27000.0,27000.0,H38709-04-01
725000.0,660000.0,1560000.0,1385000.0,2945000.0,H38710-04-01
,52500.0,832000.0,52500.0,884500.0,H38801-04-01
,56250.0,,56250.0,56250.0,H38802-04-01
197500.0,115883.33333333334,,313383.3333333334,313383.3333333334,H38803-04-01
542000.0,1060709.6153846155,244639.16540975362,1602709.6153846155,1847348.780794369,H38804-04-01
375000.0,411736.5384615385,214995.77889447237,786736.5384615385,1001732.3173560109,H38805-04-01
92000.0,292825.0,518500.0,384825.0,903325.0,H38806-04-01
540000.0,1331807.6923076923,1603803.4188034188,1871807.6923076923,3475611.111111111,H38807-04-01
,52500.0,687497.8894472362,52500.0,739997.8894472362,H38808-04-01
584000.0,191666.66840513534,88258.82352941176,775666.6684051354,863925.4919345472,H38809-04-01
905000.0,,,905000.0,905000.0,H38905-04-01
,36730.769230769234,,36730.769230769234,36730.769230769234,H39001-04-01
325000.0,232500.0,-23000.0,557500.0,534500.0,H39002-04-01
,721250.0,,721250.0,721250.0,H39003-04-01
,27000.0,,27000.0,27000.0,H39004-04-01
86000.0,163432.6923076923,59412.24669603525,249432.6923076923,308844.9390037276,H39005-04-01
,145688.46153846153,102497.88944723619,145688.46153846153,248186.3509856977,H39006-04-01
,,,,,H39007-04-01
15000.0,376384.6153846154,396480.3418803419,391384.6153846154,787864.9572649573,H39008-04-01
54000.0,146923.07692307694,-2000.0,200923.07692307694,198923.07692307694,H39009-04-01
,179634.61538461538,-1500.0,179634.61538461538,178134.61538461538,H39010-04-01
-140000.0,323000.0,170258.82352941175,183000.0,353258.82352941175,H39101-04-01
136000.0,242500.0,,378500.0,378500.0,H39102-04-01
394500.0,487384.6153846154,1029600.0,881884.6153846154,1911484.6153846155,H39103-04-01
480000.0,247667.3076923077,1377400.0,727667.3076923077,2105067.307692308,H39104-04-01
,,,,,H39105-04-01
,100000.0,,100000.0,100000.0,H39106-04-01
-160000.0,279333.3333333333,,119333.33333333331,119333.33333333331,H39107-04-01
115000.0,52500.0,-52500.0,167500.0,115000.0,H39109-04-01
,91000.0,,91000.0,91000.0,H39110-04-01
280500.0,578000.0,780000.0,858500.0,1638500.0,H39301-04-01
,1326000.006586313,280000.0,1326000.006586313,1606000.006586313,H39302-04-01
124000.0,263500.0,,387500.0,387500.0,H39303-04-01
,,,,,H39304-04-01
,68000.0,,68000.0,68000.0,H39305-04-01
265833.3333333334,233250.0,886946.9603524229,499083.3333333334,1386030.2936857562,H39307-04-01
,1498200.0,1124161.2334801762,1498200.0,2622361.233480176,H39309-04-01
732000.0,1080000.0,588400.0,1812000.0,2400400.0,H39310-04-01
,,-6000.0,,-6000.0,H39401-04-01
,73461.53846153847,358000.0,73461.53846153847,431461.5384615385,H39402-04-01
300000.0,,-19000.0,300000.0,281000.0,H39405-04-01
,,-20000.0,,-20000.0,H39406-04-01
149000.0,330576.92307692306,-19000.0,479576.92307692306,460576.92307692306,H39407-04-01
1302000.0000000002,,-3000.0,1302000.0000000002,1299000.0000000002,H39408-04-01
,,,,,H39409-04-01
386666.6666666666,,-500.0,386666.6666666666,386166.6666666666,H39410-04-01
1510000.0061988835,2275000.0009685755,1189000.0,3785000.007167459,4974000.0071674585,H39501-04-01
25000.0,,,25000.0,25000.0,H39502-04-01
467500.0,345000.0,237639.16540975362,812500.0,1050139.1654097536,H39503-04-01
112500.0,186000.0,-8000.0,298500.0,290500.0,H39504-04-01
-118000.0,713800.0,,595800.0,595800.0,H39505-04-01
340500.0,200000.0,-24000.0,540500.0,516500.0,H39506-04-01
1107000.0022351742,715000.0,317824.4933920705,1822000.0022351742,2139824.495627245,H39507-04-01
665000.0,1459900.0,807600.0,2124900.0,2932500.0,H39509-04-01
284800.00178813934,125000.0,-10000.0,409800.00178813934,399800.00178813934,H39510-04-01
,,543000.0,,543000.0,H39601-04-01
,,78000.0,,78000.0,H39602-04-01
,,,,,H39603-04-01
,,-1500.0,,-1500.0,H39604-04-01
,,-12000.0,,-12000.0,H39605-04-01
,,-500.0,,-500.0,H39606-04-01
,,7000.0,,7000.0,H39607-04-01
,,-5000.0,,-5000.0,H39608-04-01
,,,,,H39609-04-01
24000.0,,-7000.0,24000.0,17000.0,H39610-04-01
129000.0,67500.0,542500.0,196500.0,739000.0,H39701-04-01
,106000.0,,106000.0,106000.0,H39702-04-01
134000.0,,622400.0,134000.0,756400.0,H39703-04-01
,381964.28571428574,-6000.0,381964.28571428574,375964.28571428574,H39704-04-01
,575692.3076923077,162400.0,575692.3076923077,738092.3076923077,H39705-04-01
163250.0,258000.0,147824.4933920705,421250.0,569074.4933920705,H39706-04-01
312000.0,634383.9285714286,614258.8235294118,946383.9285714286,1560642.7521008404,H39707-04-01
52500.0,93750.0,,146250.0,146250.0,H39708-04-01
47000.0,241666.6666666667,,288666.6666666667,288666.6666666667,H39709-04-01
245000.0,512701.92307692306,625473.4801762115,757701.923076923,1383175.4032531343,H39710-04-01
106000.00081956387,60600.0,676000.0,166600.00081956387,842600.0008195639,H39801-04-01
286000.0,338750.0,1144000.0,624750.0,1768750.0,H39802-04-01
81750.0,220550.0,,302300.0,302300.0,H39803-04-01
600000.0,215461.53846153847,988000.0,815461.5384615385,1803461.5384615385,H39804-04-01
,315000.0,119166.66666666667,315000.0,434166.6666666667,H39805-04-01
67366.66666666667,338050.0,-300.0,405416.6666666667,405116.6666666667,H39806-04-01
484000.0,27000.0,-1200.0,511000.0,509800.0,H39807-04-01
189750.0,661826.923076923,90758.82352941176,851576.923076923,942335.7466063348,H39808-04-01
242550.0,906335.2564102565,129000.0,1148885.2564102565,1277885.2564102565,H39809-04-01
,76528.84615384616,,76528.84615384616,76528.84615384616,H39810-04-01
,,739122.4669603525,,739122.4669603525,H39901-04-01
340000.0,923333.3333333334,336995.7788944724,1263333.3333333335,1600329.112227806,H39902-04-01
608000.0,282000.0,,890000.0,890000.0,H39903-04-01
