,hh,profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls
1318,299030401,2503714.2857142854,3337958.3333333335,1040000.0,5841672.619047619,6881672.619047619
1319,299040401,932000.0,1766474.3619545915,,2698474.3619545912,2698474.3619545912
1320,299050401,981000.0004470348,870666.6666666667,,1851666.6671137016,1851666.6671137016
1321,299060401,50400.0,838397.4358974359,,888797.4358974359,888797.4358974359
1322,299060402,180000.0,154000.0,,334000.0,334000.0
1323,299070401,347600.0,654266.6666110357,,1001866.6666110357,1001866.6666110357
1324,299080401,583500.0,623333.3342274032,-3000.0,1206833.3342274032,1203833.3342274032
1325,299080402,589500.0005066395,583500.0008692343,216400.0,1173000.0013758738,1389400.0013758738
1326,299090401,390500.0,740500.0,,1131000.0,1131000.0
1327,299090402,,766133.3333333334,,766133.3333333334,766133.3333333334
1328,299100401,2205000.0,1782000.0,,3987000.0,3987000.0
1329,300060401,210000.0,100000.0,,310000.0,310000.0
1330,300080402,1610999.9946355815,1296666.6666666667,,2907666.661302248,2907666.661302248
1331,300090401,204000.0,233333.33333333334,,437333.3333333334,437333.3333333334
1332,300100401,,350000.0,,350000.0,350000.0
1333,300120401,2232000.0,1730333.3333333333,,3962333.333333333,3962333.333333333
1334,303020401,552000.0,1282500.0,,1834500.0,1834500.0
1335,303030401,295200.0,1816666.6684051356,610000.0,2111866.6684051356,2721866.6684051356
1336,303040401,1284000.0,1746333.3333333333,,3030333.333333333,3030333.333333333
1337,303060401,171000.0,921900.0,,1092900.0,1092900.0
1338,303070401,323000.0,570723.3333333334,1700001.0,893723.3333333334,2593724.3333333335
1339,303080401,516000.0,832166.6666666667,1081719.8556659953,1348166.6666666667,2429886.522332662
1340,303090401,,1528333.3333333335,501000.0,1528333.3333333335,2029333.3333333335
1341,303100401,,2130000.0,,2130000.0,2130000.0
1342,304020401,1019228.5714285714,1143500.0,,2162728.5714285714,2162728.5714285714
1343,304030401,1773714.2857142857,2243333.333333333,182000.0,4017047.6190476185,4199047.6190476185
1344,304040401,,434166.6666666667,,434166.6666666667,434166.6666666667
1345,304050401,,,1602489.4472361808,,1602489.4472361808
1346,304060401,864000.0,1618333.3333333335,,2482333.3333333335,2482333.3333333335
1347,304070401,2825642.8571428573,730000.0,,3555642.8571428573,3555642.8571428573
1348,304080401,1929000.0,1608333.3333333335,-6000.0,3537333.3333333335,3531333.3333333335
1349,304080402,265000.0,356666.6666666667,,621666.6666666667,621666.6666666667
1350,304090401,513600.0,447000.0,,960600.0,960600.0
1351,304110401,265666.6682163874,480333.3333333333,,746000.0015497208,746000.0015497208
1352,304120401,2396142.854818276,1917333.3333333333,322493.66834170854,4313476.188151609,4635969.8564933175
1353,305030401,,,,,
1354,305090401,545000.0,604166.6666666667,,1149166.6666666667,1149166.6666666667
1355,305100401,1080000.0,975000.0,,2055000.0,2055000.0
1356,305110401,,2925000.0,,2925000.0,2925000.0
1357,305110403,770000.0,1126666.6666666665,,1896666.6666666665,1896666.6666666665
1358,306020401,843666.6666666666,1440000.0,1409991.5577889448,2283666.6666666665,3693658.2244556113
1359,306030401,192000.0,353166.6666666667,,545166.6666666667,545166.6666666667
1360,306040401,1170000.0,1684166.6666666667,,2854166.666666667,2854166.666666667
1361,306050401,1255250.0,1273666.6666666665,,2528916.6666666665,2528916.6666666665
1362,306070401,,1688653.8461538462,1420800.0,1688653.8461538462,3109453.846153846
1363,306080401,1301000.0,554166.6666666666,322493.66834170854,1855166.6666666665,2177660.335008375
1364,306100401,324500.0032285849,763666.6666666667,197995.77889447237,1088166.6698952517,1286162.4487897241
1365,307010401,,28000.0,,28000.0,28000.0
1366,307010403,1063333.3333333333,648173.0769230769,,1711506.41025641,1711506.41025641
1367,307020401,945000.0,1234000.0,,2179000.0,2179000.0
1368,307020402,144000.0,495000.0,,639000.0,639000.0
1369,307030401,392000.0,641666.6666666667,230400.0,1033666.6666666667,1264066.6666666667
1370,307030402,122000.00139698386,470000.0014901161,,592000.0028871,592000.0028871
1371,307040401,406000.0,1058461.5384615385,,1464461.5384615385,1464461.5384615385
1372,307060401,1450000.0,1587333.3333333335,,3037333.3333333335,3037333.3333333335
1373,307060404,219600.0,50166.66666666667,,269766.6666666667,269766.6666666667
1374,307070401,1210000.0,1448743.5897435897,,2658743.58974359,2658743.58974359
1375,307090401,134399.99957879377,485461.5384615385,-150000.0,619861.5380403323,469861.53804033226
1376,307100401,929000.0,1334615.3846153845,,2263615.3846153845,2263615.3846153845
1377,308020401,1051400.0006457171,917000.0,,1968400.0006457171,1968400.0006457171
1378,308030401,912000.0,1178833.3333333335,,2090833.3333333335,2090833.3333333335
1379,308050401,457400.0000357628,343333.3333333333,,800733.333369096,800733.333369096
1380,308050402,415000.0,970256.4102564103,,1385256.4102564103,1385256.4102564103
1381,308060401,981333.3333333333,748500.0,,1729833.3333333333,1729833.3333333333
1382,308070401,72000.0,205000.0,,277000.0,277000.0
1383,308090401,675000.0,1340833.3333333335,,2015833.3333333335,2015833.3333333335
1384,308100401,204000.0,120500.0,,324500.0,324500.0
1385,308110401,970000.0,346666.6666666667,827100.6107460379,1316666.6666666667,2143767.2774127047
1386,309010401,167000.00055134273,,,167000.00055134273,167000.00055134273
1387,309030401,736000.0,1494666.6666666667,,2230666.666666667,2230666.666666667
1388,309050401,783000.0,242666.6666666667,,1025666.6666666667,1025666.6666666667
1389,309060401,1464400.0,1605000.0,924800.0,3069400.0,3994200.0
1390,309060402,,114032.05128205128,,114032.05128205128,114032.05128205128
1391,309070401,452350.0,,,452350.0,452350.0
1392,309080401,1213500.0,603833.3333333334,73912.24669603525,1817333.3333333335,1891245.5800293686
1393,309090401,2575714.285714286,2847666.6666666665,,5423380.952380952,5423380.952380952
1394,309100401,,,,,
1395,309110401,801000.0,1832644.2307692308,,2633644.230769231,2633644.230769231
1396,310030401,536500.0,1015461.5384615385,493991.55778894474,1551961.5384615385,2045953.0962504833
1397,310040401,450000.0,1079999.9986961484,,1529999.9986961484,1529999.9986961484
1398,310040402,218998.0,,,218998.0,218998.0
1399,310060401,3302500.0,1738084.6153846153,722439.8780074551,5040584.615384615,5763024.49339207
1400,310070401,442400.0,599769.2307692308,,1042169.2307692308,1042169.2307692308
1401,310080401,112150.0,346794.87298696477,,458944.87298696477,458944.87298696477
1402,310100401,2092000.0017881393,1114230.7692307692,107497.88944723619,3206230.7710189084,3313728.6604661443
1403,311020401,231666.66666666666,920378.2051282052,,1152044.871794872,1152044.871794872
1404,311030401,194000.0,341000.0,,535000.0,535000.0
1405,311050401,869000.0,1148884.6153846155,,2017884.6153846155,2017884.6153846155
1406,311070401,176333.3333333333,245000.0,,421333.3333333333,421333.3333333333
1407,311080401,567633.3333333333,1254544.8717948718,,1822178.205128205,1822178.205128205
1408,311090401,355000.0,286153.8461538461,,641153.8461538461,641153.8461538461
1409,311090402,252000.0,1133384.6153846155,,1385384.6153846155,1385384.6153846155
1410,311090403,454583.33494762576,384615.3846153846,,839198.7195630104,839198.7195630104
1411,311100401,1112333.3348234494,725000.0,1190000.0,1837333.3348234494,3027333.334823449
1412,317020401,392200.0,,,392200.0,392200.0
1413,317030401,693999.997317791,986000.0,962282.0512820513,1679999.997317791,2642282.048599842
1414,317030402,886000.0,1085000.0,780000.0,1971000.0,2751000.0
1415,317060401,766500.0005960464,971200.0002145767,,1737700.0008106232,1737700.0008106232
1416,317060402,384000.0,503057.6923076923,1280000.0,887057.6923076923,2167057.692307692
1417,317070401,402000.0,484250.0,38000.0,886250.0,924250.0
1418,317080401,,2563750.0,1320000.0,2563750.0,3883750.0
1419,317090401,372500.00275671476,838333.3333333334,,1210833.336090048,1210833.336090048
1420,317100401,257000.0,680500.0,1053489.4472361808,937500.0,1990989.4472361808
1421,319020401,,,,,
1422,319030401,1160000.0,773333.3333333334,,1933333.3333333335,1933333.3333333335
1423,319040401,,618884.6142670283,-20000.0,618884.6142670283,598884.6142670283
1424,319070401,214333.33236972487,609500.0023593504,,823833.3347290753,823833.3347290753
1425,319080401,208000.00253319734,563333.3352208138,334000.0,771333.3377540112,1105333.3377540112
1426,319090401,284500.0,301038.46086790925,109200.0,585538.4608679092,694738.4608679092
1427,319100401,667738.0952380951,2461567.307692308,799000.0,3129305.402930403,3928305.402930403
1428,321020401,210000.0,118980.76923076923,,328980.76923076925,328980.76923076925
1429,321030401,2309500.0,872692.3076923077,999517.6961353323,3182192.307692308,4181710.0038276403
1430,321040401,64666.66666666666,360000.0,-12000.0,424666.6666666666,412666.6666666666
1431,321050401,369500.0,83528.84615384616,221736.74008810573,453028.8461538461,674765.5862419519
1432,321060401,879999.9991059303,1867499.999565383,,2747499.9986713133,2747499.9986713133
1433,321080401,89000.0,685192.3076923077,1135781.2063687185,774192.3076923077,1909973.5140610263
1434,321090401,44000.0,220000.0,426400.0,264000.0,690400.0
1435,322010401,105000.0,206596.15384615384,-7000.0,311596.1538461539,304596.1538461539
1436,322020401,458000.0,1379000.0,814970.0,1837000.0,2651970.0
1437,322030401,,615166.6684051355,214995.77889447237,615166.6684051355,830162.4472996079
1438,322040401,235285.7142857143,378567.3076923077,,613853.021978022,613853.021978022
1439,322050401,878625.0,1070333.3333333335,,1948958.3333333335,1948958.3333333335
1440,322050402,860333.3333333333,247250.0,94258.82352941176,1107583.3333333333,1201842.156862745
1441,322060401,474315.1927437642,326730.77072088537,692500.0,801045.9634646496,1493545.9634646496
1442,322070401,470750.0,451230.76923076925,1149200.0,921980.7692307692,2071180.7692307692
1443,322090401,165000.0,1270000.0013088188,9000.0,1435000.0013088188,1444000.0013088188
1444,335010401,1089000.0,886128.2029824379,,1975128.2029824378,1975128.2029824378
1445,335020401,692000.0001788139,601483.3337058624,,1293483.3338846765,1293483.3338846765
1446,335030401,697000.0,1618333.3333333333,83200.0,2315333.333333333,2398533.333333333
1447,335040401,605914.287502425,1904666.6681692002,,2510580.955671625,2510580.955671625
1448,335050401,1944000.0,936233.3335195979,,2880233.333519598,2880233.333519598
1449,335060401,,,537073.4801762115,,537073.4801762115
1450,335070401,1150000.0,2623916.6666666665,,3773916.6666666665,3773916.6666666665
1451,335080401,738385.4882734028,742210.2578010317,104000.0,1480595.7460744344,1584595.7460744344
1452,335100401,466000.00074505806,870000.0,,1336000.000745058,1336000.000745058
1453,336020401,355714.2857142857,,,355714.2857142857,355714.2857142857
1454,336030401,2524571.4285714286,,,2524571.4285714286,2524571.4285714286
1455,336040401,1088027.0975056689,1301344.6153846155,-90000.0,2389371.712890284,2299371.712890284
1456,336060401,1239114.2857142857,2182717.9487179485,,3421832.2344322344,3421832.2344322344
1457,336080401,,,,,
1458,337020401,270250.0,309294.8717948718,,579544.8717948718,579544.8717948718
1459,338010401,1572000.0,1352487.1794871797,,2924487.17948718,2924487.17948718
1460,338060401,802648.8095238095,,762878.2313275781,802648.8095238095,1565527.0408513877
1461,338070401,3105714.2857142854,2889652.9304029304,,5995367.216117216,5995367.216117216
1462,338080401,,,1427141.0256410255,,1427141.0256410255
1463,338090401,,,,,
1464,338100401,1023750.0,941826.923076923,,1965576.923076923,1965576.923076923
1465,339020401,46233.333533505596,54953.84630285777,,101187.17983636336,101187.17983636336
1466,339040401,1020871.4285714286,1566487.1809772956,,2587358.6095487243,2587358.6095487243
1467,339080401,149800.0,242658.974507986,-1000.0,392458.974507986,391458.974507986
1468,339100401,1068800.0014901161,310000.0,,1378800.0014901161,1378800.0014901161
1469,340010401,170000.0,279166.66741172475,,449166.66741172475,449166.66741172475
1470,340020401,1779500.0,990000.0,-3000.0,2769500.0,2766500.0
1471,340030401,,535666.6667262713,40000.0,535666.6667262713,575666.6667262713
1472,340040401,,302586.08093377436,,302586.08093377436,302586.08093377436
1473,340050401,574000.0,84999.99940395355,-69000.0,658999.9994039536,589999.9994039536
1474,340060401,299000.0,111200.0,,410200.0,410200.0
1475,340070401,395400.0,264166.66603336734,,659566.6660333674,659566.6660333674
1476,340080401,445000.0008940697,228500.0,309760.68376068375,673500.0008940697,983260.6846547534
1477,340100401,326251.70068027213,222500.0,,548751.7006802722,548751.7006802722
1478,341010401,132367.3469387755,868333.3333333334,177500.0,1000700.6802721089,1178200.6802721089
1479,341020401,698800.0,584666.6655490794,,1283466.6655490794,1283466.6655490794
1480,341030401,652500.0,1148589.7432172147,188517.64705882352,1801089.7432172147,1989607.3902760383
1481,341040401,501950.0,699500.0,,1201450.0,1201450.0
1482,341050401,330000.0,142500.00059604645,,472500.00059604645,472500.00059604645
1483,341060401,507800.0,406466.6681567828,,914266.6681567829,914266.6681567829
1484,341070401,625500.000372529,481857.14285714284,799901.7094017094,1107357.1432296718,1907258.8526313812
1485,341080401,96000.0,592000.0014901161,,688000.0014901161,688000.0014901161
1486,341090401,270500.0,123333.33333333334,-8000.0,393833.3333333334,385833.3333333334
1487,341100401,,231666.66666666666,,231666.66666666666,231666.66666666666
1488,342010401,551000.0,597500.0000000001,,1148500.0,1148500.0
1489,342030401,1603809.523809524,876666.6666666666,,2480476.1904761908,2480476.1904761908
1490,342040401,568750.0,1091153.8461538462,,1659903.8461538462,1659903.8461538462
1491,342050401,,426000.0002235174,,426000.0002235174,426000.0002235174
1492,342060401,478000.0,1015789.9997317791,,1493789.999731779,1493789.999731779
1493,342070401,576433.3333333333,471000.0,,1047433.3333333333,1047433.3333333333
1494,342080401,1305592.8571428573,814333.3333333334,-10000.0,2119926.1904761908,2109926.1904761908
1495,342090401,4961071.428571429,3186083.3333333335,838425.4573723762,8147154.761904763,8985580.21927714
1496,342100401,1168200.0,454596.15384615393,,1622796.153846154,1622796.153846154
1497,343010401,680000.0,861500.0,,1541500.0,1541500.0
1498,343020401,469666.6666666667,722487.1794871796,,1192153.8461538462,1192153.8461538462
1499,343030401,746999.9999999999,253000.0,214995.77889447237,999999.9999999999,1214995.7788944722
1500,343040401,150000.0,678666.6666666667,,828666.6666666667,828666.6666666667
1501,343050401,873428.5714285714,846893.5897435897,,1720322.161172161,1720322.161172161
1502,343060401,497000.0,565833.3381762106,936000.0,1062833.3381762106,1998833.3381762106
1503,343080401,,957800.0,,957800.0,957800.0
1504,343090401,368600.0,52500.0,,421100.0,421100.0
1505,343100401,327000.0,633333.3333333334,,960333.3333333334,960333.3333333334
1506,344010402,670000.0029802322,834250.0,,1504250.0029802322,1504250.0029802322
1507,344020401,2369500.0017881393,610000.0,-53000.0,2979500.0017881393,2926500.0017881393
1508,344030401,,,,,
1509,344040401,,35500.0,,35500.0,35500.0
1510,344060401,1363466.6666666665,,-10000.0,1363466.6666666665,1353466.6666666665
1511,344070401,89599.9988079071,238750.0,-3000.0,328349.9988079071,325349.9988079071
1512,344100401,,114341.02564102566,,114341.02564102566,114341.02564102566
1513,346090401,243800.0001788139,165837.1794871795,,409637.17966599343,409637.17966599343
1514,349030401,53075.0,109500.0,,162575.0,162575.0
1515,350010401,255000.0,758000.0,271200.0,1013000.0,1284200.0
1516,350020401,461571.4285714285,1607756.4107854017,320760.68376068375,2069327.8393568303,2390088.5231175143
1517,350030401,234000.0,390115.3846153846,,624115.3846153846,624115.3846153846
1518,350040401,493000.0,962000.000372529,789401.7094017094,1455000.000372529,2244401.7097742385
1519,350050401,501333.33521087974,898160.2564102564,,1399493.591621136,1399493.591621136
1520,350080401,504000.0002384186,556282.0512820513,-75000.0,1060282.0515204698,985282.0515204698
1521,350090401,1094000.000745058,938166.6681567827,-5000.0,2032166.6689018407,2027166.6689018407
1522,350100401,60000.0,321533.3333333333,,381533.3333333333,381533.3333333333
1523,351010401,221400.0,269625.0,,491025.0,491025.0
1524,351020401,195000.0,403833.3333333334,,598833.3333333334,598833.3333333334
1525,351040401,969500.0,688450.0,23000.0,1657950.0,1680950.0
1526,351050402,2249857.1428571427,2734726.1904761908,,4984583.333333334,4984583.333333334
1527,351060401,,637630.7692307692,607485.7268722467,637630.7692307692,1245116.496103016
1528,351080401,,240000.0,254760.68376068375,240000.0,494760.68376068375
1529,351090401,,,,,
1530,351100401,1815500.0,1512038.4615384615,,3327538.4615384615,3327538.4615384615
1531,352010401,470333.3325733741,73461.53846153847,,543794.8710349125,543794.8710349125
1532,352030401,,410750.00000000006,-4000.0,410750.00000000006,406750.00000000006
1533,352040401,92400.0,65500.0,1719880.341880342,157900.0,1877780.341880342
1534,352050401,42100.0,238466.6666666667,,280566.6666666667,280566.6666666667
1535,352060401,62000.0,322289.74358974356,468978.8944723618,384289.74358974356,853268.6380621053
1536,352070401,,979999.9999875823,-104500.0,979999.9999875823,875499.9999875823
1537,352100401,475000.0,445000.0,1386000.0,920000.0,2306000.0
1538,353020401,,302756.41025641025,-9000.0,302756.41025641025,293756.41025641025
1539,353050401,,,,,
1540,354030401,774823.1299967588,1031357.1430309897,-3000.0,1806180.2730277483,1803180.2730277483
1541,354040401,436000.0,422788.4615384615,792000.0,858788.4615384615,1650788.4615384615
1542,354050401,391485.7142857143,313500.0,73912.24669603525,704985.7142857143,778897.9609817496
1543,354070401,291000.0,661371.7948717948,1056500.0,952371.7948717948,2008871.7948717948
1544,354080401,621804.7619047619,1096511.5385032617,90000.0,1718316.3004080236,1808316.3004080236
1545,354090401,367000.0,218500.00000000003,-86500.0,585500.0,499000.0
1546,354100401,894500.0,1251852.0146520147,478400.0,2146352.0146520147,2624752.0146520147
1547,355010401,685000.0,359708.3333333334,588718.161733779,1044708.3333333334,1633426.4950671124
1548,355020401,1142714.2857142857,767665.3846153846,449824.4933920705,1910379.6703296704,2360204.163721741
1549,355040401,580750.0,672166.6666666667,193615.38461538462,1252916.6666666667,1446532.0512820515
1550,355050401,732000.0,660217.9487179487,461141.0256410256,1392217.9487179487,1853358.9743589745
1551,355060401,1661500.0,2433086.5384615385,1024000.0,4094586.5384615385,5118586.538461538
1552,355070401,229400.0,640246.1538461539,,869646.1538461539,869646.1538461539
1553,355080401,530000.0,696333.3333333334,-48000.0,1226333.3333333335,1178333.3333333335
1554,355090402,2846500.0,2886358.9743589745,,5732858.974358974,5732858.974358974
1555,355100401,283214.2857142857,208166.6666666667,187200.0,491380.95238095237,678580.9523809524
1556,356010401,301266.6666666667,404166.6666666667,,705433.3333333334,705433.3333333334
1557,356020401,1379000.0,1575516.6655490797,1152600.0,2954516.66554908,4107116.66554908
1558,356030401,48000.0,237250.0,,285250.0,285250.0
1559,356050401,1024845.5782312925,659492.3076923077,,1684337.8859236003,1684337.8859236003
1560,356060401,996285.7142857143,1070499.9990314245,,2066785.7133171388,2066785.7133171388
1561,356070401,209000.0,334961.5384615385,,543961.5384615385,543961.5384615385
1562,356080401,1592600.0,1316500.0,62400.0,2909100.0,2971500.0
1563,356090401,36000.0,52500.0,,88500.0,88500.0
1564,356100401,600799.999627471,789964.7470666812,,1390764.7466941522,1390764.7466941522
1565,357010401,136500.0,45000.0,,181500.0,181500.0
1566,357020401,258000.0,252852.56410256412,,510852.5641025641,510852.5641025641
1567,357030401,-575000.0,1365000.0,,790000.0,790000.0
1568,357040401,662800.0004291534,164083.33333333334,626000.0,826883.3337624868,1452883.333762487
1569,357070401,375500.0,260000.0,-20000.0,635500.0,615500.0
1570,357090401,69593.0,75000.0,,144593.0,144593.0
1571,357100401,1846000.0,355833.3333333334,,2201833.3333333335,2201833.3333333335
1572,358020401,,365531.79487179493,,365531.79487179493,365531.79487179493
1573,358030401,,336666.6666666667,,336666.6666666667,336666.6666666667
1574,358040401,-139800.0,747525.6431614741,,607725.6431614741,607725.6431614741
1575,358050401,,116666.66666666669,,116666.66666666669,116666.66666666669
1576,358060401,9400.0,417500.0,507500.0,426900.0,934400.0
1577,358070401,219100.0,213500.0,591297.973568282,432600.0,1023897.973568282
1578,358080401,166800.0,185066.66741172472,72800.0,351866.6674117247,424666.6674117247
1579,358090401,111562.500372529,76666.66666666667,,188229.16703919566,188229.16703919566
1580,358100401,,228666.66840513548,,228666.66840513548,228666.66840513548
1581,359010401,,181750.0,,181750.0,181750.0
1582,359020401,398000.0014603138,348333.3333333334,249600.0,746333.3347936472,995933.3347936472
1583,359030401,258600.0,100000.00111758705,-3100.0,358600.00111758703,355500.00111758703
1584,359040401,2362450.0,1876800.0,,4239250.0,4239250.0
1585,359050401,92500.00074505806,813461.5409450653,200256.71297664795,905961.5416901234,1106218.2546667713
1586,359080401,150000.00074505806,89999.99888241282,462700.0,239999.99962747088,702699.9996274709
1587,359090401,36000.0,122500.0,,158500.0,158500.0
1588,359100401,396000.0,882500.0007450581,,1278500.000745058,1278500.000745058
1589,360010401,,232714.2857142857,520000.0,232714.2857142857,752714.2857142857
1590,360020401,214500.0,149999.9988824129,147824.4933920705,364499.9988824129,512324.49227448343
1591,360030401,50000.00037252899,,,50000.00037252899,50000.00037252899
1592,360040401,656416.6714871922,350999.9977648256,,1007416.6692520177,1007416.6692520177
1593,360050401,,,73912.24669603525,,73912.24669603525
1594,360060401,,,-3000.0,,-3000.0
1595,360070401,,96000.0,,96000.0,96000.0
1596,360080401,31000.0,85000.0,,116000.0,116000.0
1597,361010401,135000.00121071932,24000.0,,159000.00121071932,159000.00121071932
1598,361020401,142800.0005960465,581115.3846153846,-22200.0,723915.3852114312,701715.3852114312
1599,361030401,376666.6666666666,994961.5384615385,,1371628.205128205,1371628.205128205
1600,361040401,,,720000.0,,720000.0
1601,361050401,82000.0,380628.20618618757,,462628.20618618757,462628.20618618757
1602,361060401,-120999.99925494194,,,-120999.99925494194,-120999.99925494194
1603,361070401,-180000.0,,,-180000.0,-180000.0
1604,361090401,329000.0038594009,367596.1540696714,,696596.1579290724,696596.1579290724
1605,362030401,194000.0,93333.33333333334,1345903.80448498,287333.3333333334,1633237.1378183132
1606,362050401,210000.0,421666.6666666667,,631666.6666666667,631666.6666666667
1607,362070401,70000.00104308133,175192.30843736575,,245192.3094804471,245192.3094804471
1608,362080401,587400.0014901161,543461.5399516547,154000.0,1130861.5414417707,1284861.5414417707
1609,362090401,172500.0,164000.0,31997.889447236186,336500.0,368497.8894472362
1610,362100401,397400.0035226345,,,397400.0035226345,397400.0035226345
1611,363080401,610000.0,350000.0,,960000.0,960000.0
1612,364010401,136500.0,73461.53846153847,69000.0,209961.53846153847,278961.5384615385
1613,364020401,228500.0,218000.0,,446500.0,446500.0
1614,364030401,77000.0,414583.3333333334,-16000.0,491583.3333333334,475583.3333333334
1615,364040401,15000.0,163096.15384615384,-10000.0,178096.15384615384,168096.15384615384
1616,364050401,200000.0,178730.76923076925,44000.0,378730.76923076925,422730.76923076925
1617,364060401,998000.0,755153.8461538461,880410.1361432715,1753153.846153846,2633563.9822971174
1618,364070401,276000.0,374166.6666666667,728000.0,650166.6666666667,1378166.6666666667
1619,364080401,211000.0,307500.0,-11000.0,518500.0,507500.0
1620,364090401,92500.0,210000.0,,302500.0,302500.0
1621,364100401,,291500.0,-20000.0,291500.0,271500.0
1622,365010401,,,,,
1623,365020401,606666.6666666666,42000.0,,648666.6666666666,648666.6666666666
1624,365030401,59250.0,12500.0,593912.2466960353,71750.0,665662.2466960353
1625,365040401,1128333.3333333333,757250.0010058284,991385.7268722467,1885583.3343391616,2876969.061211408
1626,365050401,295625.0,110192.3076923077,734800.0,405817.3076923077,1140617.3076923077
1627,365060401,,,-44000.0,,-44000.0
1628,365080401,106000.0,106500.0,48500.0,212500.0,261000.0
1629,365090401,223666.66666666666,,363000.0,223666.66666666666,586666.6666666666
1630,366020401,,,,,
1631,366030401,150400.00074505806,17750.0,,168150.00074505806,168150.00074505806
1632,366060401,305000.0,213000.0,,518000.0,518000.0
1633,366070401,280500.0,47500.00105798242,,328000.00105798244,328000.00105798244
1634,366090401,230000.0,168000.0,,398000.0,398000.0
1635,366100401,450433.33333333326,267923.07692307694,671000.0,718356.4102564103,1389356.4102564103
1636,367010401,528285.7170424293,614890.1098901099,1785400.0,1143175.8269325392,2928575.826932539
1637,367020401,550000.0,,-22400.0,550000.0,527600.0
1638,367050401,1661666.6672627127,,1053000.0,1661666.6672627127,2714666.6672627125
1639,367060401,350333.3333333333,258333.33333333334,,608666.6666666666,608666.6666666666
1640,367080401,247000.0,105548.07692307692,,352548.07692307694,352548.07692307694
1641,367090401,244999.99962747094,175230.76923076925,578995.7788944724,420230.7688582402,999226.5477527126
1642,368030401,700000.0017881393,416666.66964689916,,1116666.6714350386,1116666.6714350386
1643,368050401,267000.0,,-2000.0,267000.0,265000.0
1644,368070401,89500.0,,,89500.0,89500.0
1645,368090401,-17500.0,,322493.66834170854,-17500.0,304993.66834170854
1646,369010401,,,,,
1647,369020401,200500.0,360378.2072441702,180000.0,560878.2072441701,740878.2072441701
1648,369030401,378666.67024294555,362500.00037252903,364000.0,741166.6706154746,1105166.6706154747
1649,369040401,459500.00186264503,215461.53846153847,,674961.5403241835,674961.5403241835
1650,369050401,,15000.000223517414,312000.0,15000.000223517414,327000.0002235174
1651,369060401,244500.0,,-10000.0,244500.0,234500.0
1652,369070401,,137633.33294217777,134000.0,137633.33294217777,271633.3329421778
1653,369080401,-22000.0,1340000.0,1566600.0,1318000.0,2884600.0
1654,369100401,,,520000.0,,520000.0
1655,370010401,,,,,
1656,370060401,,,,,
1657,370070401,,,,,
1658,370080401,826000.0017881393,,,826000.0017881393,826000.0017881393
1659,370090401,170000.00245869154,1190128.2094285272,,1360128.2118872188,1360128.2118872188
1660,370100401,132999.9986886977,,,132999.9986886977,132999.9986886977
1661,371010401,65000.0,,153760.68376068375,65000.0,218760.68376068375
1662,371030401,175555.55555555556,,,175555.55555555556,175555.55555555556
1663,371040401,568000.0,,777000.0,568000.0,1345000.0
1664,371060401,403333.3333333333,,403473.48017621145,403333.3333333333,806806.8135095448
1665,371070401,96500.0,,1230370.341880342,96500.0,1326870.341880342
1666,371100401,153333.3333333333,,-500.0,153333.3333333333,152833.3333333333
1667,372010401,201057.14285714284,216666.6666666667,,417723.8095238095,417723.8095238095
1668,372020401,169500.0,92833.33333333334,,262333.3333333334,262333.3333333334
1669,372030401,618000.0,141166.6666666667,-12000.0,759166.6666666667,747166.6666666667
1670,372040401,,43000.0,291200.0,43000.0,334200.0
1671,372050401,272071.4285714286,80000.0,,352071.4285714286,352071.4285714286
1672,372060401,,46666.66666666667,-1000.0,46666.66666666667,45666.66666666667
1673,372070401,669571.4285714286,201833.33333333334,598000.0,871404.761904762,1469404.7619047621
1674,372080401,180000.0,200000.0,464000.0,380000.0,844000.0
1675,372090401,3256571.4285714286,523571.4285714285,-10000.0,3780142.8571428573,3770142.8571428573
1676,372100401,137600.0,136814.2857142857,,274414.2857142857,274414.2857142857
1677,373010401,,,127000.0,,127000.0
1678,373030401,,,,,
1679,373040401,,,142000.0,,142000.0
1680,373050401,,,726000.0,,726000.0
1681,373070401,359000.0,,-135000.0,359000.0,224000.0
1682,373100401,,137500.0,,137500.0,137500.0
1683,374010401,,1505288.4615384615,670000.0,1505288.4615384615,2175288.4615384615
1684,374030401,,149125.0,,149125.0,149125.0
1685,374040401,2208750.0,,,2208750.0,2208750.0
1686,374050401,1831666.6715654235,,,1831666.6715654235,1831666.6715654235
1687,374060401,99800.0,36115.38461538462,,135915.38461538462,135915.38461538462
1688,374070401,23021.42857142858,591211.5384615385,140400.0,614232.9670329671,754632.9670329671
1689,374090401,301333.3333333333,227858.97435897437,,529192.3076923077,529192.3076923077
1690,374100401,-6900.0,60000.0,,53100.0,53100.0
1691,375010401,347528.5714285714,239133.33333333334,217500.0,586661.9047619047,804161.9047619047
1692,375020401,1643500.0,1924746.7948717948,-6000.0,3568246.794871795,3562246.794871795
1693,375030401,129700.0,265000.0,,394700.0,394700.0
1694,375040401,1018657.1428571428,325000.0,,1343657.1428571427,1343657.1428571427
1695,375050401,528285.7142857143,378333.3333333333,-1200.0,906619.0476190476,905419.0476190476
1696,375060401,399000.0,369730.76923076925,,768730.7692307692,768730.7692307692
1697,375070401,552400.0,135333.33333333334,1575333.3333333335,687733.3333333334,2263066.666666667
