age,aggregate,climate,cons_nd,d_aggregate,d_climate,d_health,d_idiosyn,d_job,d_pests,d_prices,d_shock,health,hh,hhsize,hhsize1,idiosyn,income_dis2,job,lnc,lny,pests,prices,region,reside,sex,shock,sregion,wave
36.0,1.0,1.0,3419327.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2211300060807.0,,15.0,0.0,2590140.5,0.0,7.186742782592773,6.909010887145996,0.0,0.0,2.0,1.0,2.0,1.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,221230009100406.0,,,1.0,,0.0,,,0.0,0.0,,,,1.0,,2011-2012
70.0,1.0,1.0,3090979.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2212300091005.0,,3.0,0.0,96796.0,0.0,7.085786819458008,3.6221492290496826,0.0,0.0,2.0,1.0,1.0,1.0,,2011-2012
27.0,0.0,0.0,14743282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221230011100502.0,,3.0,0.0,4038702.5,0.0,8.648086547851562,7.353222370147705,0.0,0.0,1.0,1.0,1.0,0.0,,2011-2012
26.0,0.0,0.0,11101571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221230011100503.0,,12.0,0.0,4305791.0,0.0,8.364385604858398,7.417259693145752,0.0,0.0,1.0,1.0,2.0,0.0,,2011-2012
37.0,0.0,0.0,2742087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213000601.0,,6.0,0.0,90753.0,0.0,6.966018199920654,3.557685136795044,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
36.0,0.0,0.0,2684681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213000602.0,,7.0,0.0,673789.0,0.0,6.944860935211182,5.562460422515869,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
79.0,0.0,0.0,3026478.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213000603.0,,8.0,0.0,750595.8125,0.0,7.064698696136475,5.670411109924316,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
61.0,1.0,1.0,2287696.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2213000604.0,,7.0,0.0,276632.65625,0.0,6.784844398498535,4.672234058380127,0.0,0.0,2.0,1.0,1.0,1.0,5.0,2011-2012
52.0,0.0,0.0,1315038.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213000607.0,,4.0,0.0,396267.6875,0.0,6.231164932250977,5.031633377075195,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
33.0,0.0,0.0,5995348.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2213000608.0,,8.0,1.0,658341.3125,0.0,7.7482829093933105,5.539267063140869,1.0,0.0,2.0,1.0,1.0,1.0,5.0,2011-2012
57.0,0.0,0.0,2563563.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213000609.0,,4.0,0.0,314455.84375,0.0,6.898697376251221,4.800387382507324,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
55.0,1.0,1.0,3285957.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2213000610.0,,8.0,0.0,237719.8125,0.0,7.146956920623779,4.520636558532715,0.0,0.0,2.0,1.0,1.0,1.0,5.0,2011-2012
25.0,0.0,0.0,1380054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221430002080802.0,,5.0,0.0,512754.4375,0.0,6.279421329498291,5.289340496063232,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221430002080804.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
35.0,0.0,0.0,1857106.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221430002080806.0,,11.0,0.0,374074.3125,0.0,6.576318740844727,4.973998069763184,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
22.0,0.0,0.0,4176785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215300020903.0,,4.0,0.0,4971955.0,0.0,7.3868408203125,7.561111927032471,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221530004060305.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
25.0,0.0,0.0,2204913.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222300221005.0,,8.0,0.0,1338351.125,0.0,6.747987270355225,6.248737335205078,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2011-2012
71.0,0.0,0.0,1222358.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002203.0,,7.0,0.0,2136133.5,0.0,6.158081531524658,6.716296195983887,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2011-2012
32.0,0.0,0.0,2114211.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002205.0,,3.0,0.0,6696491.5,0.0,6.7059807777404785,7.858882904052734,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
30.0,1.0,0.0,4649091.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2223002206.0,,11.0,0.0,3521078.75,0.0,7.49397087097168,7.216066360473633,0.0,1.0,2.0,1.0,1.0,1.0,4.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002207.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2011-2012
31.0,1.0,1.0,2176739.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2223002208.0,,6.0,0.0,1440045.25,0.0,6.735126972198486,6.3219733238220215,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2011-2012
48.0,1.0,1.0,6354605.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2223002209.0,,12.0,0.0,3628827.25,0.0,7.806478500366211,7.246208667755127,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2011-2012
74.0,1.0,1.0,6768296.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2223002210.0,,16.0,1.0,9091467.0,0.0,7.869548320770264,8.16463565826416,1.0,0.0,2.0,1.0,1.0,2.0,4.0,2011-2012
31.0,0.0,0.0,2006631.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222300221007.0,,6.0,0.0,4392529.5,0.0,6.653756618499756,7.437204360961914,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222300221011.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,4.0,2011-2012
29.0,0.0,0.0,2514530.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,222300221017.0,,1.0,1.0,2916470.25,0.0,6.879384994506836,7.02767276763916,0.0,0.0,2.0,1.0,1.0,1.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222300221018.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
31.0,0.0,0.0,3503847.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222300221020.0,,5.0,0.0,8113113.5,0.0,7.211160659790039,8.050780296325684,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
49.0,0.0,0.0,2799838.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222300221023.0,,6.0,0.0,3209223.25,0.0,6.986860752105713,7.123327732086182,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
29.0,2.0,1.0,2041672.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2223002601.0,,5.0,0.0,319612.125,0.0,6.67106819152832,4.816651821136475,0.0,1.0,2.0,1.0,1.0,2.0,,2011-2012
42.0,1.0,0.0,4384404.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2223002602.0,,5.0,0.0,7709910.0,0.0,7.435352802276611,7.999805450439453,0.0,1.0,2.0,1.0,1.0,1.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222300260301.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
51.0,0.0,0.0,2809867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002604.0,,8.0,0.0,1017064.125,0.0,6.99043607711792,5.974218845367432,0.0,0.0,2.0,1.0,2.0,0.0,,2011-2012
43.0,0.0,0.0,1560277.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002606.0,,6.0,0.0,278307.0625,0.0,6.402162551879883,4.678268909454346,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002607.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002608.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
33.0,0.0,0.0,2810419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002609.0,,7.0,0.0,2434077.0,0.0,6.9906325340271,6.846866607666016,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
50.0,0.0,0.0,4314013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223002610.0,,19.0,0.0,1439577.625,0.0,7.419167518615723,6.321648597717285,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001101.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
61.0,0.0,0.0,2548747.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001102.0,,10.0,0.0,117183.0625,0.0,6.8929009437561035,3.8132810592651367,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
41.0,0.0,0.0,3197132.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001103.0,,7.0,0.0,995366.625,0.0,7.119553565979004,5.952654838562012,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001104.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
42.0,0.0,0.0,2677653.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001105.0,,7.0,0.0,7231065.5,0.0,6.942239761352539,7.935685157775879,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
77.0,0.0,0.0,2947443.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001106.0,,7.0,0.0,1467428.625,0.0,7.03823709487915,6.340810775756836,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223300110603.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
54.0,0.0,0.0,7460856.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223300110608.0,,6.0,0.0,4984223.5,0.0,7.966969013214111,7.563576698303223,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
36.0,0.0,0.0,2765120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001107.0,,7.0,0.0,498182.125,0.0,6.9743828773498535,5.260509490966797,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
59.0,0.0,0.0,2341501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001108.0,,7.0,0.0,495928.0,0.0,6.808091163635254,5.255974292755127,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
29.0,0.0,0.0,1564959.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001109.0,,4.0,0.0,628672.1875,0.0,6.405158996582031,5.4931535720825195,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
34.0,0.0,0.0,2666891.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001110.0,,7.0,0.0,1974977.0,0.0,6.9382123947143555,6.637855529785156,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
36.0,0.0,0.0,3499775.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001402.0,,9.0,0.0,1275486.75,0.0,7.209997653961182,6.200626850128174,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
56.0,0.0,0.0,2443617.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001403.0,,11.0,0.0,1475453.75,0.0,6.850778579711914,6.346264362335205,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001404.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001406.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
41.0,1.0,1.0,3328838.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2233001407.0,,8.0,1.0,317349.15625,0.0,7.1599225997924805,4.80954647064209,0.0,0.0,2.0,1.0,1.0,2.0,5.0,2011-2012
41.0,0.0,0.0,1048787.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001408.0,,6.0,0.0,570403.6875,0.0,6.0049333572387695,5.395887851715088,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
32.0,0.0,0.0,2792218.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001410.0,,7.0,0.0,3072401.75,0.0,6.984135627746582,7.079758644104004,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2233001802.0,,,0.0,,0.0,,,0.0,0.0,,,,1.0,5.0,2011-2012
40.0,0.0,0.0,3963420.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001803.0,,5.0,0.0,3568999.25,0.0,7.33440637588501,7.229584217071533,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
65.0,0.0,0.0,4199295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001804.0,,6.0,0.0,780626.375,0.0,7.392215728759766,5.7096405029296875,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
67.0,1.0,1.0,1776287.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2233001805.0,,3.0,0.0,64379.015625,0.0,6.531824588775635,3.2143313884735107,0.0,0.0,2.0,1.0,2.0,1.0,5.0,2011-2012
62.0,0.0,0.0,922162.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001806.0,,5.0,0.0,1213791.625,0.0,5.876265048980713,6.151048183441162,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
43.0,0.0,0.0,3719507.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2233001807.0,,9.0,1.0,563837.5,0.0,7.270890235900879,5.384309768676758,0.0,0.0,2.0,1.0,2.0,1.0,5.0,2011-2012
52.0,0.0,0.0,5332973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223300180704.0,,11.0,0.0,742296.5,0.0,7.6312079429626465,5.659292221069336,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2233001808.0,,,1.0,,0.0,,,0.0,0.0,,,,1.0,5.0,2011-2012
49.0,0.0,0.0,4134040.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001809.0,,9.0,0.0,1267548.0,0.0,7.376554489135742,6.194383144378662,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233001810.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
42.0,1.0,1.0,4536645.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2233002201.0,,12.0,0.0,922840.5,0.0,7.469486713409424,5.877000331878662,0.0,0.0,2.0,1.0,2.0,1.0,5.0,2011-2012
58.0,0.0,0.0,1202312.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002202.0,,7.0,0.0,867551.4375,0.0,6.141545295715332,5.815218448638916,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
49.0,0.0,0.0,4819756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002203.0,,10.0,0.0,4912862.0,0.0,7.530022144317627,7.5491557121276855,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002204.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
43.0,0.0,0.0,2290040.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002205.0,,5.0,0.0,939308.0,0.0,6.785868167877197,5.894687175750732,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
65.0,0.0,0.0,2388198.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002206.0,,1.0,0.0,963704.9375,0.0,6.82783842086792,5.920328617095947,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
60.0,0.0,0.0,2085750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002207.0,,6.0,0.0,521364.09375,0.0,6.692427635192871,5.305992126464844,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
45.0,0.0,0.0,3905627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002208.0,,7.0,0.0,3471898.0,0.0,7.3197174072265625,7.202000141143799,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
52.0,0.0,0.0,1269829.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002209.0,,8.0,0.0,1568732.5,0.0,6.196181297302246,6.407567024230957,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002210.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,5.0,2011-2012
52.0,0.0,0.0,2536981.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002601.0,,5.0,0.0,1337766.625,0.0,6.8882737159729,6.248300552368164,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002603.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
58.0,0.0,0.0,7294884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002604.0,,6.0,0.0,3253567.0,0.0,7.944472312927246,7.137050628662109,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
75.0,0.0,0.0,3173531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002605.0,,1.0,0.0,1018796.375,0.0,7.1121439933776855,5.975920677185059,0.0,0.0,2.0,1.0,2.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2233002607.0,,,1.0,,0.0,,,1.0,0.0,,,,1.0,,2011-2012
23.0,0.0,0.0,1260592.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002608.0,,8.0,0.0,1219707.125,0.0,6.188880920410156,6.155909538269043,0.0,0.0,2.0,1.0,2.0,0.0,,2011-2012
55.0,0.0,0.0,5627435.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002609.0,,9.0,0.0,8978193.0,0.0,7.684952735900879,8.152097702026367,0.0,0.0,2.0,1.0,2.0,0.0,,2011-2012
48.0,0.0,0.0,4362951.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002902.0,,11.0,0.0,1781731.25,0.0,7.430447578430176,6.534884452819824,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
30.0,0.0,0.0,2665920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002903.0,,5.0,0.0,119983.96875,0.0,6.937848091125488,3.836901903152466,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
52.0,0.0,0.0,1967155.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002904.0,,3.0,0.0,700762.875,0.0,6.63388729095459,5.601713180541992,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
31.0,0.0,0.0,3412866.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002905.0,,4.0,0.0,20250.0625,0.0,7.18485164642334,2.057701587677002,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
33.0,0.0,0.0,1088748.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002906.0,,7.0,0.0,452224.03125,0.0,6.042327880859375,5.163721561431885,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
62.0,0.0,0.0,2219552.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002908.0,,2.0,0.0,607804.9375,0.0,6.754604816436768,5.459397792816162,0.0,0.0,2.0,1.0,2.0,0.0,5.0,2011-2012
54.0,1.0,1.0,1581088.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2233002909.0,,6.0,0.0,193310.09375,0.0,6.415412425994873,4.313839435577393,0.0,0.0,2.0,1.0,1.0,1.0,5.0,2011-2012
52.0,0.0,0.0,5924390.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233002910.0,,6.0,0.0,5342514.5,0.0,7.736376762390137,7.632995128631592,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2011-2012
44.0,0.0,0.0,3639461.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2243001302.0,,10.0,1.0,1468537.125,0.0,7.249134540557861,6.3415656089782715,0.0,0.0,2.0,1.0,1.0,1.0,,2011-2012
71.0,0.0,0.0,1053121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243001303.0,,2.0,0.0,501991.15625,0.0,6.009057521820068,5.268126010894775,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243001304.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2243001305.0,,,1.0,,0.0,,,1.0,0.0,,,,1.0,,2011-2012
30.0,0.0,0.0,4695468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243001306.0,,6.0,0.0,668858.0,0.0,7.503896713256836,5.555115699768066,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
39.0,0.0,0.0,4438970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243001307.0,,9.0,0.0,2670210.0,0.0,7.447721481323242,6.939455986022949,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
40.0,0.0,0.0,10218998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243001309.0,,13.0,0.0,8165376.5,0.0,8.281547546386719,8.057201385498047,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
68.0,0.0,0.0,13495928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243001310.0,,27.0,0.0,22375082.0,0.0,8.559686660766602,9.06524658203125,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
29.0,0.0,0.0,2680927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224300131003.0,,8.0,0.0,2196096.0,0.0,6.9434614181518555,6.743980407714844,0.0,0.0,2.0,1.0,1.0,0.0,,2011-2012
24.0,0.0,0.0,3795215.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224300131004.0,,4.0,1.0,929218.125,0.0,7.291039943695068,5.88388729095459,0.0,0.0,1.0,1.0,1.0,1.0,,2011-2012
32.0,0.0,0.0,4880924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224300131006.0,,2.0,0.0,4049780.5,0.0,7.542633533477783,7.355961799621582,0.0,0.0,2.0,1.0,2.0,0.0,,2011-2012
49.0,0.0,0.0,1724157.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300050203.0,,8.0,0.0,2400480.5,0.0,6.502037525177002,6.832967758178711,0.0,0.0,3.0,1.0,1.0,0.0,,2011-2012
43.0,0.0,0.0,6347536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300051007.0,,9.0,0.0,3493769.5,0.0,7.805365562438965,7.208280086517334,0.0,0.0,3.0,1.0,1.0,0.0,6.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300080102.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,6.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230230010040203.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2011-2012
34.0,0.0,0.0,4600220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300100406.0,,4.0,0.0,1454428.375,0.0,7.483403205871582,6.331912040710449,0.0,0.0,1.0,1.0,1.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300160108.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,6.0,2011-2012
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300160112.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,6.0,2011-2012
23.0,0.0,0.0,1986587.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2302300351202.0,,3.0,1.0,3128645.0,0.0,6.643716812133789,7.097898960113525,0.0,0.0,3.0,1.0,1.0,1.0,6.0,2011-2012
34.0,0.0,0.0,14255827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303100021106.0,,8.0,0.0,7472809.0,0.0,8.61446475982666,7.968569755554199,0.0,0.0,3.0,0.0,2.0,0.0,,2011-2012
,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,230410004030402.0,,,1.0,,0.0,,,0.0,0.0,,,,1.0,6.0,2011-2012
