shock,climate,prices,job,health,aggregate,idiosyn,pests,d_shock,d_climate,d_prices,d_job,d_health,d_aggregate,d_idiosyn,d_pests,hh
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05410-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05412-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05412-04-02
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05412-04-03
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,H05701-04-01
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,H05702-04-01
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,H05703-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05704-04-01
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,H05705-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05706-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05707-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05709-04-01
1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,1,0,H05710-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05711-04-01
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05711-04-02
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,H05901-04-01
1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,1,0,H05903-04-01
