hh,urban,year,month,index,inflation,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,wage_total,bs_profit,other_inc,profit_ls,profit_agr,total_agrls,inctotal,inctotal_trans,w_share,worker,agr_share,farmer,bus_share,businessman,ocupation,sex,age,father_educ,father_ocup,ethnic,bednet,writeread,classeduc,illdays,region,wave,age_sq,shock,climate,prices,job,health,aggregate,idiosyn,pests,d_shock,d_climate,d_prices,d_job,d_health,d_aggregate,d_idiosyn,d_pests,familysize,region2,region3,region4,female,lnc,lnctotal_dur,lnctotal_gift,lncfood,lncnodur,lnwage_total,lnbs_profit,lnprofit_agr,lnprofit_ls,lntotal_agrls,lny,lninctotal_trans,u_c,u_y
1103000505,0,2010,2,494,0.725622174717783,292.04550290219606,292.04550290219606,131.05288893458635,214.6923343115378,77.35316859065829,237.81304723739572,,0.0,0.0,0.0,0.0,237.81304723739572,237.81304723739572,1.0,1.0,0.0,0.0,,0.0,worker,1.0,75.0,,,68.0,0.0,1.0,16.0,14.0,1.0,2009-2010,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,5.676909621984595,5.676909621984595,4.875600974048273,5.4344404279927465,4.431916932926072,5.471784921827364,,4.430649743945883,4.77054096345957,4.338130975615988,7.214406124004918,7.214406124004918,-1.5533712728908506,
1103000507,0,2010,8,495,0.7253376715257943,1510.150907792587,1510.150907792587,134.30195820289808,1216.60519914911,293.5457086434772,425.04344195909874,2.3982492536231796,450000.0,-2.1317771143317157,668.2534380266011,666.1216609122695,1093.5633521249913,1093.5633521249913,0.3886774745451761,1.0,0.6091294661785022,1.0,0.0021930592763217127,0.0,farmer,1.0,31.0,,,17.0,0.0,0.0,15.0,7.0,1.0,2009-2010,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0,7.319964863750895,7.319964863750895,4.90009068423375,7.115645034965566,5.704732030907623,6.052359282691906,7.6142097576723975,6.623054633107588,4.752307231435807,6.610273298421669,7.702834635969529,7.702834635969529,-0.04423756141266555,
1103000508,0,2010,8,496,0.7253376715257943,1920.837768868592,1920.837768868592,368.79744077938676,1384.2694691912993,536.5682996772928,1427.4379557565167,26.647213929146442,550000.0,0.0,140.1643452673103,140.1643452673103,1594.2495149529734,1594.2495149529734,0.8953667179247176,1.0,0.08791870027411915,0.0,0.016714581801163336,0.0,worker,2.0,38.0,,,17.0,0.0,0.0,16.0,7.0,1.0,2009-2010,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,7.560516707806497,7.560516707806497,5.910247552339996,7.24332833516722,6.29767562953311,7.263686475767524,7.626102959352436,5.412316870680634,4.77054096345957,5.378646111340296,7.906658790775463,7.906658790775463,0.3195575695068227,
1103000509,0,2010,8,497,0.7253376715257943,2374.266761086948,2374.266761086948,47.9649850724636,1750.0824220106217,624.1843390763263,1308.484792776807,,250000.0,0.0,959.0535319491647,959.0535319491647,2267.5383247259715,2267.5383247259715,0.5770507949121148,1.0,0.42294920508788525,1.0,,0.0,farmer,2.0,57.0,,,17.0,,0.0,16.0,,1.0,2009-2010,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,7.772443936627236,7.772443936627236,3.8704712670525914,7.4756536236538205,6.44718482922594,7.1766796439948495,,6.949894326296899,4.77054096345957,6.94275347148529,8.12816968861727,8.12816968861727,,
1103000510,0,2010,8,498,0.7253376715257943,986.1600930898516,988.8248144827662,270.7356935201279,739.9398363845384,246.22025670531315,713.7189778782583,,337000.0,28.778991043478158,1006.553459692817,1035.3324507362952,1749.0514286145535,1749.0514286145535,0.408060601421883,1.0,0.5919393985781171,1.0,,0.0,farmer,1.0,79.0,,,17.0,1.0,1.0,14.0,30.0,1.0,2009-2010,6241.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0,0,0,0,6.893818707639556,6.896517181941498,5.601143044300809,6.6259387444212585,5.533229595426068,6.57058929145787,,6.9944277411122995,4.988812501423505,7.013822624914756,7.962103827819535,7.962103827819535,-0.5205410512549724,
1103000702,0,2010,5,499,0.7216937371077443,907.151757978352,907.151757978352,220.68169832727975,562.6312036965404,344.5205542818115,,,,,,,,,,,,,,,,2.0,40.0,,,25.0,1.0,0.0,31.0,,1.0,2009-2010,1600.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0,0,0,1,6.810309754727927,6.810309754727927,5.396721384256798,6.358021535867991,5.861526256710858,,,,,,,,,
1103000703,0,2010,5,500,0.7216937371077443,317.20315958595893,317.20315958595893,0.0,213.0756786276502,104.1274809583087,,,150000.0,1071.2703802295134,332.188446754736,1403.4588269842493,1403.4588269842493,1403.4588269842493,,0.0,1.0,1.0,,0.0,farmer,1.0,55.0,,,28.0,1.0,0.0,15.0,,1.0,2009-2010,3025.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0,0,0,0,5.759542450574763,5.759542450574763,-inf,5.427360865104305,4.7083292505644305,,,6.031104439978252,7.081081019015112,7.299812996336722,7.833803138889586,7.833803138889586,,
1103000704,0,2010,5,501,0.7216937371077443,992.960515434736,992.960515434736,0.0,449.82643265837265,543.1340827763632,19128.60390937819,48.20716711032811,800000.0,,,,19176.81107648852,19176.81107648852,0.9974861739567622,1.0,,0.0,0.002513826043237808,0.0,worker,1.0,34.0,,,28.0,1.0,0.0,12.0,,1.0,2009-2010,1156.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,0,0,0,6.900690900349004,6.900690900349004,-inf,6.140528044827357,6.309688026811044,9.858943811802131,7.6365598056802595,,,,9.918270960456999,9.918270960456999,,
1103000705,0,2009,11,502,0.7293437235090989,1935.940043003633,1935.940043003633,400.6928414035883,970.1430911443491,965.7969518592838,,,2870000.0,175.96563934654935,6029.089020712203,6205.054660058752,6205.054660058752,6205.054660058752,,0.0,1.0,1.0,,0.0,farmer,1.0,37.0,,,17.0,1.0,0.0,16.0,5.0,1.0,2009-2010,1369.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0,0,0,0,7.5683482978340395,7.5683482978340395,5.993195152255631,6.892251042198434,6.879907345114392,,,8.718185197133733,5.6834052234178065,8.745383023217858,8.899199691124775,8.899199691124775,-0.16077488190969103,
1103000706,0,2009,11,503,0.7293437235090989,1169.0054642853893,1169.0054642853893,0.0,702.8025234142302,466.2029408711591,,,283000.0,-38.95624846979331,2744.639960217383,2705.6837117475898,2705.6837117475898,2705.6837117475898,,0.0,1.0,1.0,,0.0,farmer,2.0,39.0,,,17.0,0.0,0.0,17.0,,1.0,2009-2010,1521.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0,0,0,1,7.063908635785686,7.063908635785686,-inf,6.575458985336146,6.158973255018063,,,7.947546335191506,4.369787044923362,7.9310145190202785,8.249767785591628,8.249767785591628,,
1103000708,0,2009,11,504,0.7293437235090989,1047.7375778923456,1047.7375778923456,0.0,660.0831543439534,387.6544235483922,757.1186641378277,,200000.0,17.75556903045001,1067.4390664284783,1085.1946354589281,1842.313299596756,1842.313299596756,0.41096086333608145,1.0,0.5890391366639185,1.0,,0.0,farmer,1.0,34.0,,,28.0,1.0,0.0,13.0,7.0,1.0,2009-2010,1156.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,0,6.954388430750499,6.954388430750499,-inf,6.5140538047292305,5.977349692256057,6.629614260288756,,7.04875561509126,4.9107311118318995,7.05769046359437,7.994081293752345,7.994081293752345,-0.7391631383517652,
1103000709,0,2009,11,505,0.7293437235090989,764.8145107743094,764.8145107743094,0.0,549.8396212593683,214.974889514941,,,250000.0,232.1474398608091,225.68123263180937,457.82867249261847,457.82867249261847,457.82867249261847,,0.0,1.0,1.0,,0.0,farmer,1.0,50.0,,,28.0,0.0,1.0,,30.0,1.0,2009-2010,2500.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0,0,0,0,6.63963333484997,6.63963333484997,-inf,6.335607051257158,5.401389088587159,,,5.7354981762770745,5.858305910943144,6.281131481165677,7.364472315779209,7.364472315779209,-0.8388582524530666,
1103000710,0,2009,11,506,0.7293437235090989,2891.3486619376386,2891.3486619376386,257.58825518802104,2108.407570242691,782.9410916949479,65.06488519934457,,642000.0,-6.3602038318029885,1951.1616260629999,1944.8014222311967,2009.8663074305414,2009.8663074305414,0.03237274288284627,0.0,0.9676272571171537,1.0,,0.0,farmer,1.0,39.0,,,25.0,1.0,1.0,16.0,,1.0,2009-2010,1521.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0,0,0,0,7.969478337282542,7.969478337282542,5.551362399976592,7.660528848814405,6.6716282879251825,4.176481338834821,,7.618323623317256,4.715125736767059,7.6115286645171025,8.049082071188701,8.049082071188701,,
1103000901,0,2010,3,507,0.7235315842039208,1885.6688432025799,1885.6688432025799,373.7785240280288,534.8088944426198,1350.85994875996,,,400000.0,0.0,134.42349434741573,134.42349434741573,134.42349434741573,134.42349434741573,,0.0,1.0,1.0,,0.0,farmer,1.0,50.0,,,16.0,0.0,0.0,15.0,30.0,1.0,2009-2010,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,7.542037860927118,7.542037860927118,5.923663440262432,6.308610402309478,7.213473155790286,,,5.386371571265779,4.77054096345957,5.351800308677266,7.135270761355723,7.135270761355723,0.06354627362408127,
1103000903,0,2009,9,508,0.7305411977959669,1035.5430334026175,1051.4174794946352,27.939025121951055,597.0908323410904,438.4522010615273,,,28000.0,0.0,676.1421218172517,676.1421218172517,676.1421218172517,676.1421218172517,,0.0,1.0,1.0,,0.0,farmer,1.0,54.0,,,16.0,0.0,0.0,13.0,14.0,1.0,2009-2010,2916.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,6.942681238062534,6.957894513218274,3.330024461378673,6.416018099991474,6.09850451451282,,,6.633486959050046,4.77054096345957,6.623675280319491,7.493982675988525,7.493982675988525,-0.5429212842681626,
1103000904,0,2009,9,509,0.7305411977959669,1519.8194688497692,1521.4069134589708,650.6406304914965,1213.4426592738287,306.3768095759405,,,79500.0,-0.3704037421470784,1480.1232746063333,1479.7528708641862,1479.7528708641862,1479.7528708641862,,0.0,1.0,1.0,,0.0,farmer,2.0,50.0,,,25.0,0.0,0.0,12.0,14.0,1.0,2009-2010,2500.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,1,7.326346836292975,7.3273907866957515,6.477957462890843,7.1130728092946764,5.7465740581796405,,,7.355071767238204,4.767396559247804,7.3500775244778795,7.86357677358634,7.86357677358634,0.03978733734676698,
1103000905,0,2010,3,510,0.7235315842039208,2204.0430891549845,2204.0430891549845,336.59301048836215,1106.4293101910305,1097.6137789639542,858.6006850400278,,260000.0,0.0,20.516145401195406,20.516145401195406,879.1168304412231,879.1168304412231,0.9766627771295215,1.0,0.023337222870478413,0.0,,0.0,worker,1.0,38.0,,,16.0,0.0,0.0,13.0,21.0,1.0,2009-2010,1444.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0,0,0,0,7.698048720514994,7.698048720514994,5.818874516503564,7.0218885995791895,7.007014987743656,6.755387076026123,,4.649207300500296,4.77054096345957,4.575540020052287,7.600987562650465,7.600987562650465,0.2632265511076346,
1103000906,0,2009,9,511,0.7305411977959669,1026.6533435910878,1026.6533435910878,22.224224528824703,778.6944956337721,247.9588479573156,,,102000.0,12.699556873614116,599.0083646388721,611.7079215124862,611.7079215124862,611.7079215124862,,0.0,1.0,1.0,,0.0,farmer,1.0,71.0,,,25.0,1.0,1.0,11.0,7.0,1.0,2009-2010,5041.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,6.934059610193641,6.934059610193641,3.1011828889498254,6.676033463883107,5.5400790850630095,,,6.526486562610354,4.87277152908458,6.534184437704362,7.457471544817079,7.457471544817079,-0.6674687932840877,
1103000907,0,2010,3,512,0.7235315842039208,1048.3536590162923,1055.2992290739887,76.93554525448278,709.8372598965682,338.5163991197242,,,164000.0,42.74196958582376,510.3391168547357,553.0810864405595,553.0810864405595,553.0810864405595,,0.0,1.0,1.0,,0.0,farmer,2.0,36.0,,,28.0,0.0,1.0,,14.0,1.0,2009-2010,1296.0,5.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0,0,0,1,6.954976268847275,6.961579635148955,4.342967996693986,6.585218792602022,5.844285280619952,,,6.387426451502653,5.079694947027071,6.4451567901418985,7.423051576054371,7.423051576054371,-0.2592152229352047,
1103000908,0,2009,9,513,0.7305411977959669,1476.111827276414,1491.9862733684315,104.77134420731646,1268.4740723928232,207.6377548835908,,,380000.0,52.91482030672549,3747.4028805394883,3800.3177008462135,3800.3177008462135,3800.3177008462135,,0.0,1.0,1.0,,0.0,farmer,2.0,66.0,,,28.0,0.0,0.0,,17.0,1.0,2009-2010,4356.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,7.297166766027899,7.307863580566178,4.651780301360993,7.15691452148704,5.367736373125493,,,8.250982640228516,5.141066123839153,8.262786502804648,8.501342446245742,8.501342446245742,0.12421859033692328,
1103000909,0,2010,3,514,0.7235315842039208,1101.8879759225367,1120.5875876163345,50.862943807130286,672.3311815850078,429.5567943375288,477.00038057779324,,150000.0,222.25824184628354,220.65541798681517,442.9136598330988,919.914040410892,919.914040410892,0.5185271227784877,1.0,0.4814728772215124,1.0,,0.0,farmer,1.0,72.0,,,28.0,0.0,1.0,12.0,15.0,1.0,2009-2010,5184.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,0,7.004780329302908,7.02160845851829,3.929134638915305,6.53204811675309,6.078321113462864,6.167666904052823,,5.719135303022114,5.829655045510177,6.252824393481637,7.62117920159926,7.62117920159926,-0.28276949774591476,
1103000910,0,2009,9,515,0.7305411977959669,792.981497116588,804.6227575840676,209.54268841463292,374.2136092091626,418.7678879074254,708.6352735476676,7.408074842941568,720000.0,0.0,372.29103740468497,372.29103740468497,1088.334385795294,1088.334385795294,0.6511190703855566,1.0,0.3420741292967927,1.0,0.006806800317650681,0.0,farmer,2.0,30.0,,,28.0,1.0,0.0,14.0,,1.0,2009-2010,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,6.675799888596668,6.690373543460794,5.344927481920938,5.962771442046651,6.053281825499099,6.563441682723645,7.616678507782552,6.123100094301892,4.77054096345957,6.106700658498974,7.700470728446378,7.700470728446378,,
